position,player_name,team_name,grades_offense,pass_plays,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
WR,Cooper Kupp,LA,93.0,826,1.0,2021,Cooper Kupp,2021,28,15750000,13446600.0,2303400.0
WR,Antonio Brown,TB,87.4,202,6.0,2021,Antonio Brown,2021,32,3100000,14080500.0,-10980500.0
WR,Tyreek Hill,KC,86.0,759,8.0,2021,Tyreek Hill,2021,27,18000000,15961857.142857144,2038142.8571428563
WR,Chris Godwin,TB,81.3,584,13.0,2021,Chris Godwin,2021,25,15983000,14591625.0,1391375.0
WR,Stefon Diggs,BUF,81.0,748,14.0,2021,Stefon Diggs,2021,27,14400000,15195333.333333334,-795333.333333334
WR,Tyler Lockett,SEA,81.0,530,14.0,2021,Tyler Lockett,2021,28,17250000,15295800.0,1954200.0
WR,DeAndre Hopkins,ARZ,79.8,343,18.0,2021,DeAndre Hopkins,2021,29,27250000,15920800.0,11329200.0
WR,Kendrick Bourne,NE,77.8,464,23.0,2021,Kendrick Bourne,2021,25,5000000,17235800.0,-12235800.0
WR,Keenan Allen,LAC,77.5,689,26.0,2021,Keenan Allen,2021,29,20025000,17085800.0,2939200.0
WR,Brandin Cooks,HST,77.4,567,27.0,2021,Brandin Cooks,2021,27,16200000,15612500.0,587500.0
WR,Julio Jones,TEN,76.5,279,29.0,2021,Julio Jones,2021,32,22000000,15777500.0,6222500.0
WR,Robert Woods,LA,75.7,340,31.0,2021,Robert Woods,2021,29,16250000,16052500.0,197500.0
WR,Mike Evans,TB,75.1,747,32.0,2021,Mike Evans,2021,27,16500000,14090000.0,2410000.0
WR,Odell Beckham Jr.,LA,74.8,553,33.0,2021,Odell Beckham Jr.,2021,29,1250000,13689000.0,-12439000.0
WR,Adam Thielen,MIN,74.6,474,37.0,2021,Adam Thielen,2021,30,16050000,11904800.0,4145200.0
WR,Amari Cooper,DAL,73.0,616,41.0,2021,Amari Cooper,2021,26,20000000,11804800.0,8195200.0
WR,DeVante Parker,MIA,72.8,370,42.0,2021,DeVante Parker,2021,27,7625000,10738133.3,-3113133.3000000007
WR,Laquon Treadwell,JAX,71.9,310,45.0,2021,Laquon Treadwell,2021,26,990000,10188133.3,-9198133.3
WR,Cedrick Wilson,DAL,71.7,428,46.0,2021,Cedrick Wilson,2021,25,2183000,8788133.3,-6605133.300000001
WR,Courtland Sutton,DEN,71.2,574,47.0,2021,Courtland Sutton,2021,26,15200000,9563133.3,5636866.699999999
WR,Tim Patrick,DEN,71.2,527,47.0,2021,Tim Patrick,2021,27,11333333,8758133.3,2575199.6999999993
WR,Tyler Boyd,CIN,70.8,719,50.0,2021,Tyler Boyd,2021,26,10750000,8008133.3,2741866.7
WR,Zay Jones,LV,70.6,476,52.0,2021,Zay Jones,2021,25,2500000,7870633.3,-5370633.3
WR,Randall Cobb,GB,70.1,292,54.0,2021,Randall Cobb,2021,30,9000000,8496633.3,503366.69999999925
WR,T.Y. Hilton,IND,70.1,238,54.0,2021,T.Y. Hilton,2021,31,8000000,10078333.3,-2078333.3000000007
WR,Corey Davis,NYJ,68.8,301,57.0,2021,Corey Davis,2021,26,12500000,9158333.3,3341666.6999999993
WR,Marvin Jones Jr.,JAX,68.3,667,61.0,2021,Marvin Jones Jr.,2021,31,6250000,9813000.0,-3563000.0
WR,Cole Beasley,BUF,68.3,569,61.0,2021,Cole Beasley,2021,31,7250000,9338000.0,-2088000.0
WR,Kenny Golladay,NYG,68.3,449,61.0,2021,Kenny Golladay,2021,27,18000000,10598000.0,7402000.0
WR,A.J. Green,ARZ,67.8,593,66.0,2021,A.J. Green,2021,32,6000000,10198000.0,-4198000.0
WR,Allen Robinson II,CHI,66.9,386,68.0,2021,Allen Robinson II,2021,27,17880000,9573000.0,8307000.0
WR,Emmanuel Sanders,BUF,66.4,566,70.0,2021,Emmanuel Sanders,2021,33,6000000,8536300.0,-2536300.0
WR,Jarvis Landry,CLV,66.3,341,71.0,2021,Jarvis Landry,2021,28,15100000,8861300.0,6238700.0
WR,Sammy Watkins,BLT,66.3,287,71.0,2021,Sammy Watkins,2021,27,5000000,9236300.0,-4236300.0
WR,Josh Reynolds,DET,65.9,291,75.0,2021,Josh Reynolds,2021,26,1750000,8461300.0,-6711300.0
WR,Byron Pringle,KC,65.2,540,78.0,2021,Byron Pringle,2021,27,2133000,7953300.0,-5820300.0
WR,Jamison Crowder,NYJ,64.9,418,79.0,2021,Jamison Crowder,2021,27,9500000,6262300.0,3237700.0
WR,Nelson Agholor,NE,64.8,474,82.0,2021,Nelson Agholor,2021,27,11000000,5842300.0,5157700.0
WR,Sterling Shepard,NYG,64.6,236,84.0,2021,Sterling Shepard,2021,28,10250000,4446300.0,5803700.0
WR,Brandon Zylstra,CAR,63.8,192,86.0,2021,Brandon Zylstra,2021,27,920000,4067550.0,-3147550.0
WR,DeAndre Carter,WAS,63.7,281,87.0,2021,DeAndre Carter,2021,27,970000,3994050.0,-3024050.0
WR,Danny Amendola,HST,63.1,163,90.0,2021,Danny Amendola,2021,35,1800000,4330750.0,-2530750.0
WR,Mohamed Sanu,SF,63.0,185,91.0,2021,Mohamed Sanu,2021,31,1140000,4380750.0,-3240750.0
WR,Marquise Goodwin,CHI,62.5,257,95.0,2021,Marquise Goodwin,2021,30,1212500,3393500.0,-2181000.0
WR,Mike Thomas,CIN,62.3,83,97.0,2021,Mike Thomas,2021,26,1015000,2518500.0,-1503500.0
WR,Keelan Cole,NYJ,61.3,367,98.0,2021,Keelan Cole,2021,27,5500000,2534000.0,2966000.0
WR,Robby Anderson,CAR,60.6,652,99.0,2021,Robby Anderson,2021,27,10000000,2577278.4,7422721.6
WR,Kalif Raymond,DET,60.5,497,100.0,2021,Kalif Raymond,2021,26,1127500,2546116.0,-1418616.0
WR,Chris Conley,HST,60.5,364,100.0,2021,Chris Conley,2021,28,1500000,2544866.0,-1044866.0
WR,Tavon Austin,JAX,60.2,213,102.0,2021,Tavon Austin,2021,31,1075000,2542616.0,-1467616.0
WR,Van Jefferson,LA,58.5,730,104.0,2021,Van Jefferson,2021,25,1402784,2541116.0,-1138332.0
WR,D'Wayne Eskridge,SEA,58.3,112,105.0,2021,D'Wayne Eskridge,2021,24,1488376,2090116.0,-601740.0
WR,Mack Hollins,MIA,58.1,230,106.0,2021,Mack Hollins,2021,27,1127500,1175116.0,-47616.0
WR,Adam Humphries,WAS,58.1,468,106.0,2021,Adam Humphries,2021,27,1190000,1300116.0,-110116.0
WR,Ray-Ray McCloud III,PIT,58.0,378,108.0,2021,Ray-Ray McCloud III,2021,24,1000000,1249116.0,-249116.0
WR,Chester Rogers,TEN,57.0,341,111.0,2021,Chester Rogers,2021,26,990000,1254366.0,-264366.0
WR,Greg Ward,PHI,54.9,154,115.0,2021,Greg Ward,2021,25,850000,1226837.6,-376837.6000000001
WR,Rashard Higgins,CLV,54.7,313,116.0,2021,Rashard Higgins,2021,26,2377500,1416400.0,961100.0
WR,Tajae Sharpe,ATL,54.4,341,117.0,2021,Tajae Sharpe,2021,26,990000,1416400.0,-426400.0
WR,Damiere Byrd,CHI,53.8,412,119.0,2021,Damiere Byrd,2021,28,1127500,1410150.0,-282650.0
WR,Dede Westbrook,MIN,53.1,173,121.0,2021,Dede Westbrook,2021,27,1127500,2760150.0,-1632650.0
WR,Zach Pascal,IND,52.7,532,124.0,2021,Zach Pascal,2021,26,3384000,4101150.0,-717150.0
WR,Demarcus Robinson,KC,51.9,609,125.0,2021,Demarcus Robinson,2021,26,1127500,5416150.0,-4288650.0
WR,Ty Montgomery,NO,51.4,189,126.0,2021,Ty Montgomery,2021,28,1127500,6783400.0,-5655900.0
WR,Davante Adams,GB,92.0,578,1.0,2020,Davante Adams,2020,28,14500000,17240000.0,-2740000.0
WR,Stefon Diggs,BUF,90.2,794,4.0,2020,Stefon Diggs,2020,26,14400000,18033333.333333332,-3633333.333333332
WR,Allen Robinson II,CHI,88.3,656,5.0,2020,Allen Robinson II,2020,26,14000000,18317857.14285714,-4317857.142857142
WR,Adam Thielen,MIN,87.4,536,6.0,2020,Adam Thielen,2020,29,16050000,17915625.0,-1865625.0
WR,DeAndre Hopkins,ARZ,87.1,664,7.0,2020,DeAndre Hopkins,2020,28,27250000,17925000.0,9325000.0
WR,Julio Jones,ATL,86.3,314,8.0,2020,Julio Jones,2020,31,22000000,16299166.7,5700833.300000001
WR,Keenan Allen,LAC,84.9,555,11.0,2020,Keenan Allen,2020,28,20025000,15574166.7,4450833.300000001
WR,Jarvis Landry,CLV,84.7,505,13.0,2020,Jarvis Landry,2020,27,15100000,15709166.7,-609166.6999999993
WR,Tyreek Hill,KC,84.5,763,14.0,2020,Tyreek Hill,2020,26,18000000,15929166.7,2070833.3000000007
WR,Antonio Brown,TB,82.2,314,16.0,2020,Antonio Brown,2020,32,1666667,16249166.7,-14582499.7
WR,Cole Beasley,BUF,81.7,616,17.0,2020,Cole Beasley,2020,30,7250000,14549166.7,-7299166.699999999
WR,Cooper Kupp,LA,81.6,567,18.0,2020,Cooper Kupp,2020,27,15750000,13374166.7,2375833.3000000007
WR,Brandin Cooks,HST,81.1,584,19.0,2020,Brandin Cooks,2020,26,16200000,12134166.7,4065833.3000000007
WR,Michael Thomas,NO,79.6,278,22.0,2020,Michael Thomas,2020,26,19250000,12624166.7,6625833.300000001
WR,Sterling Shepard,NYG,79.6,395,22.0,2020,Sterling Shepard,2020,27,10250000,11899166.7,-1649166.6999999993
WR,Tyler Lockett,SEA,76.5,700,29.0,2020,Tyler Lockett,2020,27,10250000,12682500.0,-2432500.0
WR,DeVante Parker,MIA,76.4,484,30.0,2020,DeVante Parker,2020,26,7625000,12957500.0,-5332500.0
WR,Amari Cooper,DAL,75.9,638,33.0,2020,Amari Cooper,2020,25,20000000,11882500.0,8117500.0
WR,Tyler Boyd,CIN,75.8,537,36.0,2020,Tyler Boyd,2020,25,10750000,11912500.0,-1162500.0
WR,Jamison Crowder,NYJ,75.3,414,38.0,2020,Jamison Crowder,2020,26,9500000,10062500.0,-562500.0
WR,Robby Anderson,CAR,75.1,583,39.0,2020,Robby Anderson,2020,26,10000000,10237500.0,-237500.0
WR,Danny Amendola,DET,74.9,355,40.0,2020,Danny Amendola,2020,34,5000000,9317250.0,-4317250.0
WR,Mike Evans,TB,74.9,739,40.0,2020,Mike Evans,2020,26,16500000,9354750.0,7145250.0
WR,Tim Patrick,DEN,74.5,456,44.0,2020,Tim Patrick,2020,26,750000,7445750.0,-6695750.0
WR,Emmanuel Sanders,NO,74.4,440,45.0,2020,Emmanuel Sanders,2020,33,12000000,6438250.0,5561750.0
WR,Nelson Agholor,LV,73.8,466,46.0,2020,Nelson Agholor,2020,26,1047500,5814150.0,-4766650.0
WR,Marvin Jones Jr.,DET,73.6,667,47.0,2020,Marvin Jones Jr.,2020,29,8000000,5714150.0,2285850.0
WR,Rashard Higgins,CLV,73.4,377,48.0,2020,Rashard Higgins,2020,25,910000,6839150.0,-5929150.0
WR,Allen Lazard,GB,72.4,353,50.0,2020,Allen Lazard,2020,24,675000,5265400.0,-4590400.0
WR,Kendrick Bourne,SF,72.0,476,51.0,2020,Kendrick Bourne,2020,24,3259000,5682900.0,-2423900.0
WR,Randall Cobb,HST,71.6,278,52.0,2020,Randall Cobb,2020,29,9000000,4712650.0,4287350.0
WR,Robert Woods,LA,71.4,674,55.0,2020,Robert Woods,2020,28,16250000,5507900.0,10742100.0
WR,Travis Fulgham,PHI,71.2,387,57.0,2020,Travis Fulgham,2020,24,762500,4848178.4,-4085678.4000000004
WR,Jakeem Grant,MIA,70.9,247,58.0,2020,Jakeem Grant,2020,27,4925000,5532178.4,-607178.4000000004
WR,Chris Conley,JAX,70.1,315,60.0,2020,Chris Conley,2020,27,2297500,5518678.4,-3221178.4000000004
WR,Adam Humphries,TEN,69.9,168,62.0,2020,Adam Humphries,2020,26,9000000,7009878.4,1990121.5999999996
WR,Van Jefferson,LA,69.8,188,63.0,2020,Van Jefferson,2020,24,1402784,7047378.4,-5644594.4
WR,Julian Edelman,NE,68.8,176,67.0,2020,Julian Edelman,2020,33,7750000,5504878.4,2245121.5999999996
WR,C.J. Board,NYG,67.4,116,76.0,2020,C.J. Board,2020,26,540000,6328628.4,-5788628.4
WR,A.J. Green,CIN,66.3,538,79.0,2020,A.J. Green,2020,31,18171000,5941128.4,12229871.6
WR,Golden Tate,NYG,66.0,318,81.0,2020,Golden Tate,2020,31,9375000,6611378.4,2763621.5999999996
WR,David Moore,SEA,66.0,334,81.0,2020,David Moore,2020,24,825000,6037278.4,-5212278.4
WR,John Brown,BUF,65.7,442,83.0,2020,John Brown,2020,29,9000000,6547000.0,2453000.0
WR,Mohamed Sanu,DET,65.5,197,84.0,2020,Mohamed Sanu,2020,30,1050000,5864500.0,-4814500.0
WR,Sammy Watkins,KC,64.5,382,88.0,2020,Sammy Watkins,2020,26,9000000,5970500.0,3029500.0
WR,Keelan Cole,JAX,64.4,601,90.0,2020,Keelan Cole,2020,26,3259000,4383150.0,-1124150.0
WR,Breshad Perriman,NYJ,63.6,393,93.0,2020,Breshad Perriman,2020,26,6500000,4595650.0,1904350.0
WR,Marcus Johnson,IND,63.0,188,94.0,2020,Marcus Johnson,2020,25,925000,4589400.0,-3664400.0
WR,Damiere Byrd,NE,61.4,496,102.0,2020,Damiere Byrd,2020,27,1600000,3758400.0,-2158400.0
WR,Demarcus Robinson,KC,60.7,623,105.0,2020,Demarcus Robinson,2020,25,2297500,3738400.0,-1440900.0
WR,Larry Fitzgerald,ARZ,59.6,475,108.0,2020,Larry Fitzgerald,2020,36,11500000,2895400.0,8604600.0
WR,Cameron Batson,TEN,58.7,168,111.0,2020,Cameron Batson,2020,24,762500,2659376.3,-1896876.2999999998
WR,Marvin Hall,CLV,57.4,258,117.0,2020,Marvin Hall,2020,26,690000,4209376.3,-3519376.3
WR,Mike Thomas,CIN,55.2,142,122.0,2020,Mike Thomas,2020,25,850000,6041876.3,-5191876.3
WR,Brandon Zylstra,CAR,54.8,77,123.0,2020,Brandon Zylstra,2020,26,570000,7331876.3,-6761876.3
WR,John Hightower,PHI,50.5,250,128.0,2020,John Hightower,2020,24,898763,8722126.3,-7823363.300000001
WR,Julio Jones,ATL,90.6,610,2.0,2019,Julio Jones,2019,30,22000000,17690000.0,4310000.0
WR,Michael Thomas,NO,90.4,677,3.0,2019,Michael Thomas,2019,25,19250000,17741666.666666668,1508333.333333332
WR,Davante Adams,GB,88.0,532,4.0,2019,Davante Adams,2019,27,14500000,16178571.42857143,-1678571.428571429
WR,DeAndre Hopkins,HST,87.8,726,5.0,2019,DeAndre Hopkins,2019,27,16200000,15437500.0,762500.0
WR,Mike Evans,TB,85.7,539,6.0,2019,Mike Evans,2019,25,16500000,14972222.222222222,1527777.777777778
WR,Tyreek Hill,KC,84.5,519,8.0,2019,Tyreek Hill,2019,25,18000000,14875000.0,3125000.0
WR,Robert Woods,LA,82.2,656,11.0,2019,Robert Woods,2019,26,6800000,13437500.0,-6637500.0
WR,Tyler Lockett,SEA,81.9,697,13.0,2019,Tyler Lockett,2019,26,10250000,12952500.0,-2702500.0
WR,Keenan Allen,LAC,80.8,643,15.0,2019,Keenan Allen,2019,27,11250000,13012500.0,-1762500.0
WR,Allen Robinson II,CHI,80.8,671,15.0,2019,Allen Robinson II,2019,25,14000000,12417500.0,1582500.0
WR,DeVante Parker,MIA,79.2,675,18.0,2019,DeVante Parker,2019,25,7625000,12372500.0,-4747500.0
WR,Stefon Diggs,MIN,78.3,521,19.0,2019,Stefon Diggs,2019,25,14400000,11872500.0,2527500.0
WR,Jarvis Landry,CLV,78.2,627,20.0,2019,Jarvis Landry,2019,26,15100000,12492500.0,2607500.0
WR,Sterling Shepard,NYG,75.8,417,23.0,2019,Sterling Shepard,2019,26,10250000,12367500.0,-2117500.0
WR,Adam Thielen,MIN,75.4,309,25.0,2019,Adam Thielen,2019,28,16050000,12180000.0,3870000.0
WR,T.Y. Hilton,IND,75.1,298,28.0,2019,T.Y. Hilton,2019,29,13000000,11505000.0,1495000.0
WR,Alshon Jeffery,PHI,74.8,305,30.0,2019,Alshon Jeffery,2019,29,13000000,11692500.0,1307500.0
WR,John Brown,BUF,74.2,625,32.0,2019,John Brown,2019,28,9000000,11327500.0,-2327500.0
WR,Golden Tate,NYG,74.0,453,34.0,2019,Golden Tate,2019,30,9375000,10617500.0,-1242500.0
WR,Cole Beasley,BUF,73.8,540,36.0,2019,Cole Beasley,2019,29,7250000,9992500.0,-2742500.0
WR,Jamison Crowder,NYJ,73.0,567,40.0,2019,Jamison Crowder,2019,25,9500000,9987500.0,-487500.0
WR,Tyler Boyd,CIN,73.0,675,40.0,2019,Tyler Boyd,2019,24,10750000,9137500.0,1612500.0
WR,Marvin Jones Jr.,DET,72.9,546,42.0,2019,Marvin Jones Jr.,2019,28,8000000,8737500.0,-737500.0
WR,Breshad Perriman,TB,72.8,472,43.0,2019,Breshad Perriman,2019,25,4000000,8612500.0,-4612500.0
WR,Sammy Watkins,KC,71.6,646,46.0,2019,Sammy Watkins,2019,25,16000000,8475000.0,7525000.0
WR,Danny Amendola,DET,71.5,482,47.0,2019,Danny Amendola,2019,33,4500000,8850000.0,-4350000.0
WR,Adam Humphries,TEN,71.4,296,48.0,2019,Adam Humphries,2019,25,9000000,8400000.0,600000.0
WR,Julian Edelman,NE,71.4,697,48.0,2019,Julian Edelman,2019,32,7750000,7379000.0,371000.0
WR,Kenny Stills,HST,70.4,490,52.0,2019,Kenny Stills,2019,26,8000000,8379000.0,-379000.0
WR,Larry Fitzgerald,ARZ,70.3,619,54.0,2019,Larry Fitzgerald,2019,32,11000000,8288500.0,2711500.0
WR,Randall Cobb,DAL,69.9,499,56.0,2019,Randall Cobb,2019,28,5000000,6838500.0,-1838500.0
WR,Duke Williams,BUF,69.4,162,60.0,2019,Duke Williams,2019,25,540000,8008500.0,-7468500.0
WR,Odell Beckham Jr.,CLV,68.7,628,62.0,2019,Odell Beckham Jr.,2019,26,18000000,7173000.0,10827000.0
WR,Robby Anderson,NYJ,68.7,615,62.0,2019,Robby Anderson,2019,25,3095000,6632000.0,-3537000.0
WR,Cody Latimer,NYG,68.4,268,64.0,2019,Cody Latimer,2019,26,1500000,5889000.0,-4389000.0
WR,Brandin Cooks,LA,68.1,483,65.0,2019,Brandin Cooks,2019,25,16200000,4844633.3,11355366.7
WR,David Moore,SEA,67.4,246,69.0,2019,David Moore,2019,24,645000,5452133.3,-4807133.3
WR,Alex Erickson,CIN,67.1,412,70.0,2019,Alex Erickson,2019,26,2340000,5688733.3,-3348733.3
WR,Tim Patrick,DEN,66.7,203,71.0,2019,Tim Patrick,2019,25,570000,4148733.3,-3578733.3
WR,Keelan Cole,JAX,66.5,275,72.0,2019,Keelan Cole,2019,26,556333,3911233.3,-3354900.3
WR,Tyrell Williams,LV,66.5,429,72.0,2019,Tyrell Williams,2019,27,11075000,3963733.3,7111266.7
WR,Demaryius Thomas,NYJ,65.9,311,76.0,2019,Demaryius Thomas,2019,31,2906000,2543733.3,362266.7000000002
WR,Phillip Dorsett,NE,65.6,412,78.0,2019,Phillip Dorsett,2019,26,2600000,2708983.3,-108983.29999999981
WR,Damiere Byrd,ARZ,64.4,326,80.0,2019,Damiere Byrd,2019,26,720000,3274983.3,-2554983.3
WR,Josh Gordon,SEA,63.7,316,83.0,2019,Josh Gordon,2019,27,2025000,3867983.3,-1842983.2999999998
WR,Seth Roberts,BLT,63.5,323,85.0,2019,Seth Roberts,2019,28,2000000,3866350.0,-1866350.0
WR,Chris Conley,JAX,62.7,629,91.0,2019,Chris Conley,2019,26,2297500,2933850.0,-636350.0
WR,Albert Wilson,MIA,62.3,338,95.0,2019,Albert Wilson,2019,26,8000000,2707750.0,5292250.0
WR,Taylor Gabriel,CHI,62.0,314,96.0,2019,Taylor Gabriel,2019,28,6500000,3247750.0,3252250.0
WR,Fred Brown,DEN,60.1,48,97.0,2019,Fred Brown,2019,25,540000,3825750.0,-3285750.0
WR,Tavon Austin,DAL,59.9,165,98.0,2019,Tavon Austin,2019,28,1750000,4223250.0,-2473250.0
WR,Marcus Johnson,IND,59.8,249,99.0,2019,Marcus Johnson,2019,24,645000,4373250.0,-3728250.0
WR,Paul Richardson Jr.,WAS,59.7,280,100.0,2019,Paul Richardson Jr.,2019,26,8000000,4510166.7,3489833.3
WR,Mohamed Sanu,NE,58.5,565,103.0,2019,Mohamed Sanu,2019,29,6500000,3855166.7,2644833.3
WR,Willie Snead IV,BLT,58.4,388,104.0,2019,Willie Snead IV,2019,27,6000000,3485166.7,2514833.3
WR,Allen Hurns,MIA,57.0,407,105.0,2019,Allen Hurns,2019,28,3500000,3633666.7,-133666.7000000002
WR,Ted Ginn Jr.,NO,56.7,494,107.0,2019,Ted Ginn Jr.,2019,33,3666667,3768166.7,-101499.70000000019
WR,Chris Hogan,CAR,54.9,112,111.0,2019,Chris Hogan,2019,31,1450000,3953666.7,-2503666.7
WR,Geronimo Allison,GB,54.4,496,114.0,2019,Geronimo Allison,2019,25,2800000,3578666.7,-778666.7000000002
WR,Rashard Higgins,CLV,53.6,113,118.0,2019,Rashard Higgins,2019,24,2025000,2982666.7,-957666.7000000002
WR,Chester Rogers,IND,50.5,242,123.0,2019,Chester Rogers,2019,25,3095000,4002666.7,-907666.7000000002
WR,Jarius Wright,CAR,47.8,528,126.0,2019,Jarius Wright,2019,29,2500000,5077787.6,-2577787.5999999996
WR,Travis Benjamin,LAC,46.4,146,127.0,2019,Travis Benjamin,2019,29,4250000,6511120.9,-2261120.9000000004
WR,Andre Patton,LAC,45.7,334,128.0,2019,Andre Patton,2019,24,540000,6847270.9,-6307270.9
WR,DeAndre Hopkins,HST,92.0,732,1.0,2018,DeAndre Hopkins,2018,26,16200000,12902541.8,3297458.1999999993
WR,Julio Jones,ATL,90.9,605,3.0,2018,Julio Jones,2018,29,14251209,13168784.833333334,1082424.166666666
WR,Odell Beckham Jr.,NYG,90.0,489,4.0,2018,Odell Beckham Jr.,2018,25,18000000,13144672.714285715,4855327.285714285
WR,Adam Thielen,MIN,89.4,694,5.0,2018,Adam Thielen,2018,27,4811500,12351588.625,-7540088.625
WR,Keenan Allen,LAC,89.3,602,6.0,2018,Keenan Allen,2018,26,11250000,12645856.555555556,-1395856.555555556
WR,Davante Adams,GB,87.8,695,8.0,2018,Davante Adams,2018,26,14500000,13031270.9,1468729.0999999996
WR,T.Y. Hilton,IND,87.6,612,9.0,2018,T.Y. Hilton,2018,28,13000000,11961270.9,1038729.0999999996
WR,Robert Woods,LA,86.4,763,10.0,2018,Robert Woods,2018,25,6800000,11561150.0,-4761150.0
WR,A.J. Green,CIN,85.2,313,11.0,2018,A.J. Green,2018,30,15000000,11381150.0,3618850.0
WR,Mike Evans,TB,84.3,680,13.0,2018,Mike Evans,2018,24,16500000,12340000.0,4160000.0
WR,Julian Edelman,NE,82.4,595,14.0,2018,Julian Edelman,2018,32,5500000,12315000.0,-6815000.0
WR,Tyler Lockett,SEA,82.3,523,15.0,2018,Tyler Lockett,2018,25,10250000,12015000.0,-1765000.0
WR,Brandin Cooks,LA,81.2,737,17.0,2018,Brandin Cooks,2018,24,16200000,11831666.7,4368333.300000001
WR,Stefon Diggs,MIN,81.1,627,19.0,2018,Stefon Diggs,2018,24,14400000,12851666.7,1548333.3000000007
WR,Emmanuel Sanders,DEN,81.1,443,19.0,2018,Emmanuel Sanders,2018,31,11000000,12651666.7,-1651666.6999999993
WR,Doug Baldwin,SEA,80.6,409,22.0,2018,Doug Baldwin,2018,29,11500000,12401666.7,-901666.6999999993
WR,DeSean Jackson,TB,79.4,361,25.0,2018,DeSean Jackson,2018,31,11166667,12143066.7,-976399.6999999993
WR,Antonio Brown,PIT,79.3,716,26.0,2018,Antonio Brown,2018,29,17000000,12628066.7,4371933.300000001
