position,player_name,team_name,grades_offense,pass_plays,rank,Year,player_name,year_signed,age,average/year,sim_sal,diff
WR,Cole Beasley,DAL,64.3,441,73.0,2015,Cole Beasley,2015,25,3401500,4042150.0,-640650.0
WR,Torrey Smith,SF,62.8,533,82.0,2015,Torrey Smith,2015,26,8000000,3824650.0,4175350.0
WR,Marques Colston,NO,62.8,416,82.0,2015,Marques Colston,2015,31,7260000,4063150.0,3196850.0
WR,Roddy White,ATL,62.6,630,85.0,2015,Roddy White,2015,33,6000000,3421650.0,2578350.0
WR,Dwayne Harris,NYG,61.0,435,91.0,2015,Dwayne Harris,2015,27,3500000,3732150.0,-232150.0
WR,Darrius Heyward-Bey,PIT,60.7,308,93.0,2015,Darrius Heyward-Bey,2015,28,825000,3972150.0,-3147150.0
WR,Cecil Shorts,HST,60.4,412,95.0,2015,Cecil Shorts,2015,27,3000000,3727000.0,-727000.0
WR,Chris Hogan,BUF,60.3,394,96.0,2015,Chris Hogan,2015,27,585000,3427000.0,-2842000.0
WR,Harry Douglas,TEN,60.1,470,97.0,2015,Harry Douglas,2015,29,3750000,3901000.0,-151000.0
WR,Andrew Hawkins,CLV,59.7,287,101.0,2015,Andrew Hawkins,2015,29,3400000,3751000.0,-351000.0
WR,Jason Avant,KC,59.6,293,102.0,2015,Jason Avant,2015,31,950000,3555200.0,-2605200.0
WR,Eddie Royal,CHI,59.4,284,105.0,2015,Eddie Royal,2015,28,5000000,3572700.0,1427300.0
WR,Mike Wallace,MIN,58.7,518,109.0,2015,Mike Wallace,2015,28,12000000,3319950.0,8680050.0
WR,Riley Cooper,PHI,58.2,359,110.0,2015,Riley Cooper,2015,27,4500000,3366450.0,1133550.0
WR,Andre Holmes,LV,57.8,208,111.0,2015,Andre Holmes,2015,26,1542000,3291450.0,-1749450.0
WR,Leonard Hankerson,BUF,57.5,252,112.0,2015,Leonard Hankerson,2015,26,1000000,3020950.0,-2020950.0
WR,Dontrelle Inman,LAC,57.4,474,113.0,2015,Dontrelle Inman,2015,25,472500,3065950.0,-2593450.0
WR,Lance Moore,DET,56.8,463,115.0,2015,Lance Moore,2015,31,1050000,3405150.0,-2355150.0
WR,Brandon LaFell,NE,56.4,503,118.0,2015,Brandon LaFell,2015,28,3000000,3825864.3,-825864.2999999998
WR,Jordan Norwood,DEN,55.6,332,119.0,2015,Jordan Norwood,2015,28,695000,4352114.3,-3657114.3
WR,Hakeem Nicks,NYG,51.8,115,125.0,2015,Hakeem Nicks,2015,27,1400000,4697914.3,-3297914.3
WR,Antonio Brown,PIT,91.1,729,1.0,2014,Antonio Brown,2014,26,8392000,8552328.6,-160328.59999999963
WR,Calvin Johnson,DET,89.5,537,5.0,2014,Calvin Johnson,2014,28,16207143,8001940.5,8205202.5
WR,Jordy Nelson,GB,86.9,686,7.0,2014,Jordy Nelson,2014,29,9762500,7744520.428571428,2017979.5714285718
WR,Emmanuel Sanders,DEN,86.4,663,8.0,2014,Emmanuel Sanders,2014,26,5000000,7526455.375,-2526455.375
WR,Andrew Hawkins,CLV,83.5,429,13.0,2014,Andrew Hawkins,2014,28,3400000,7079071.444444444,-3679071.444444444
WR,Jeremy Maclin,PHI,80.6,657,16.0,2014,Jeremy Maclin,2014,25,5250000,6804497.6,-1554497.5999999996
WR,Golden Tate,DET,80.0,709,17.0,2014,Golden Tate,2014,25,6200000,6690297.6,-490297.5999999996
WR,Anquan Boldin,SF,79.3,592,18.0,2014,Anquan Boldin,2014,33,6000000,5494583.3,505416.7000000002
WR,Steve Smith,BLT,79.0,601,19.0,2014,Steve Smith,2014,34,3500000,6132619.0,-2632619.0
WR,Doug Baldwin,SEA,78.4,611,20.0,2014,Doug Baldwin,2014,25,4333333,6703369.0,-2370036.0
WR,Eric Decker,NYJ,78.3,476,22.0,2014,Eric Decker,2014,26,7250000,7474480.1,-224480.09999999963
WR,Julian Edelman,NE,78.0,696,23.0,2014,Julian Edelman,2014,27,4250000,7149480.1,-2899480.0999999996
WR,Larry Fitzgerald,ARZ,77.2,583,25.0,2014,Larry Fitzgerald,2014,30,16142857,7498051.5,8644805.5
WR,Percy Harvin,NYJ,75.9,317,29.0,2014,Percy Harvin,2014,25,10707500,7498051.5,3209448.5
WR,Vincent Jackson,TB,75.7,621,30.0,2014,Vincent Jackson,2014,31,11111111,8148051.5,2963059.5
WR,Miles Austin,CLV,75.3,330,31.0,2014,Miles Austin,2014,29,2000000,8099718.2,-6099718.2
WR,Andre Johnson,HST,75.3,517,31.0,2014,Andre Johnson,2014,33,9685714,7514718.2,2170995.8
WR,DeSean Jackson,WAS,74.9,512,35.0,2014,DeSean Jackson,2014,27,6000000,7389718.2,-1389718.2000000002
WR,Brandon Marshall,CHI,74.8,515,36.0,2014,Brandon Marshall,2014,30,10000000,6975432.5,3024567.5
WR,Malcom Floyd,LAC,74.6,639,37.0,2014,Malcom Floyd,2014,33,3850000,6254682.5,-2404682.5
WR,Kenny Britt,LA,74.6,500,37.0,2014,Kenny Britt,2014,25,1400000,6043571.4,-4643571.4
WR,Brandon LaFell,NE,73.1,715,42.0,2014,Brandon LaFell,2014,27,3000000,6963571.4,-3963571.4000000004
WR,Mike Wallace,MIA,72.5,534,44.0,2014,Mike Wallace,2014,27,12000000,6845000.0,5155000.0
WR,Eddie Royal,LAC,72.4,547,45.0,2014,Eddie Royal,2014,27,3500000,6557500.0,-3057500.0
WR,Greg Jennings,MIN,71.8,595,47.0,2014,Greg Jennings,2014,30,9000000,5607000.0,3393000.0
WR,Dwayne Bowe,KC,71.7,509,48.0,2014,Dwayne Bowe,2014,29,11200000,5274500.0,5925500.0
WR,Pierre Garcon,WAS,70.4,583,55.0,2014,Pierre Garcon,2014,27,8500000,5204472.5,3295527.5
WR,Harry Douglas,ATL,70.1,418,56.0,2014,Harry Douglas,2014,28,3125000,5504472.5,-2379472.5
WR,Kamar Aiken,BLT,69.8,187,59.0,2014,Kamar Aiken,2014,24,495000,4360018.0,-3865018.0
WR,Ricardo Lockette,SEA,69.8,133,59.0,2014,Ricardo Lockette,2014,27,525000,4343351.3,-3818351.3
WR,John Brown,ARZ,69.3,527,64.0,2014,John Brown,2014,24,699725,4169351.3,-3469626.3
WR,Roddy White,ATL,68.5,620,70.0,2014,Roddy White,2014,32,6000000,3496018.0,2503982.0
WR,Charles Johnson,MIN,67.6,288,73.0,2014,Charles Johnson,2014,25,555455,2806318.0,-2250863.0
WR,James Jones,LV,65.7,547,79.0,2014,James Jones,2014,29,3333333,2543318.0,790015.0
WR,Marques Colston,NO,65.3,613,80.0,2014,Marques Colston,2014,30,7260000,2793818.0,4466182.0
WR,Nate Washington,TEN,64.8,540,81.0,2014,Nate Washington,2014,30,4466667,2801318.0,1665349.0
WR,Jerricho Cotchery,CAR,64.6,579,82.0,2014,Jerricho Cotchery,2014,31,1603000,2831845.5,-1228845.5
WR,Chris Hogan,BUF,64.5,362,83.0,2014,Chris Hogan,2014,26,495000,2847345.5,-2352345.5
WR,Devin Hester,ATL,64.3,318,85.0,2014,Devin Hester,2014,31,3000000,2896800.0,103200.0
WR,Andre Holmes,LV,63.9,497,86.0,2014,Andre Holmes,2014,25,600000,2963466.7,-2363466.7
WR,Brandon Lloyd,SF,63.3,250,87.0,2014,Brandon Lloyd,2014,32,1005000,2339866.7,-1334866.7000000002
WR,Brian Hartline,MIA,63.0,515,89.0,2014,Brian Hartline,2014,27,6155000,2753200.0,3401800.0
WR,Jason Avant,KC,62.8,386,91.0,2014,Jason Avant,2014,30,1050000,2654400.0,-1604400.0
WR,Hakeem Nicks,IND,62.2,491,93.0,2014,Hakeem Nicks,2014,26,4000000,3188233.3,811766.7000000002
WR,Brandon Tate,CIN,62.0,329,94.0,2014,Brandon Tate,2014,26,1024000,3288233.3,-2264233.3
WR,Victor Cruz,NYG,61.8,211,96.0,2014,Victor Cruz,2014,27,8600000,3828233.3,4771766.7
WR,Preston Parker,NYG,61.8,425,96.0,2014,Preston Parker,2014,26,615000,3807233.3,-3192233.3
WR,Reggie Wayne,IND,61.7,686,98.0,2014,Reggie Wayne,2014,35,5833333,3241316.6,2592016.4
WR,Andre Roberts,WAS,61.2,497,101.0,2014,Andre Roberts,2014,26,4000000,3586316.6,413683.3999999999
WR,Wes Welker,DEN,60.9,546,102.0,2014,Wes Welker,2014,32,6000000,3271816.6,2728183.4
WR,Louis Murphy Jr.,TB,60.5,353,103.0,2014,Louis Murphy Jr.,2014,26,795000,3739416.6,-2944416.6
WR,Kenbrell Thompkins,LV,60.3,272,104.0,2014,Kenbrell Thompkins,2014,25,495833,2936416.6,-2440583.6
WR,Riley Cooper,PHI,59.1,590,107.0,2014,Riley Cooper,2014,26,4500000,2924416.6,1575583.4
WR,Derek Hagan,TEN,58.9,214,108.0,2014,Derek Hagan,2014,29,855000,2491083.3,-1636083.2999999998
WR,Danny Amendola,NE,58.9,410,108.0,2014,Danny Amendola,2014,28,5700000,2417083.3,3282916.7
WR,Jeremy Ross,DET,58.8,519,110.0,2014,Jeremy Ross,2014,25,570000,2609483.3,-2039483.2999999998
WR,Brian Tyms,NE,58.0,92,112.0,2014,Brian Tyms,2014,25,495000,2602983.3,-2107983.3
WR,Lance Moore,PIT,57.2,210,113.0,2014,Lance Moore,2014,30,1500000,2673400.0,-1173400.0
WR,Brandon Gibson,MIA,56.6,332,114.0,2014,Brandon Gibson,2014,26,3260000,2358400.0,901600.0
WR,Mike Williams,BUF,55.2,128,116.0,2014,Mike Williams,2014,27,7924000,2352400.0,5571600.0
WR,Josh Morgan,CHI,52.5,271,121.0,2014,Josh Morgan,2014,28,730000,1842400.0,-1112400.0
WR,Dane Sanzenbacher,CIN,50.2,129,123.0,2014,Dane Sanzenbacher,2014,25,1200000,2680980.0,-1480980.0
WR,Andre Caldwell,DEN,48.9,107,124.0,2014,Andre Caldwell,2014,28,1350000,4252194.3,-2902194.3
WR,Seyi Ajirotutu,LAC,48.8,107,125.0,2014,Seyi Ajirotutu,2014,26,795000,5070765.7,-4275765.7
WR,David Nelson,NYJ,47.0,172,126.0,2014,David Nelson,2014,27,600000,5583965.7,-4983965.7
WR,Brandon Marshall,CHI,91.6,641,1.0,2013,Brandon Marshall,2013,28,8955800,9521464.8,-565664.8000000007
WR,Calvin Johnson,DET,89.9,565,3.0,2013,Calvin Johnson,2013,27,16207143,9144554.0,7062589.0
WR,Andre Johnson,HST,89.4,635,4.0,2013,Andre Johnson,2013,32,9685714,9181046.285714285,504667.71428571455
WR,Antonio Brown,PIT,89.1,630,5.0,2013,Antonio Brown,2013,25,8392000,8130915.5,261084.5
WR,Jordy Nelson,GB,86.0,715,10.0,2013,Jordy Nelson,2013,28,4366667,8171924.888888889,-3805257.888888889
WR,Marques Colston,NO,85.3,634,11.0,2013,Marques Colston,2013,29,7260000,7431232.4,-171232.40000000037
WR,DeSean Jackson,PHI,84.4,612,12.0,2013,DeSean Jackson,2013,26,9400000,7118985.7,2281014.3
WR,Steve Smith,CAR,82.3,501,17.0,2013,Steve Smith,2013,27,780000,7112557.1,-6332557.1
WR,Pierre Garcon,WAS,82.2,632,18.0,2013,Pierre Garcon,2013,26,8500000,6528985.7,1971014.2999999998
WR,Julian Edelman,NE,81.2,703,23.0,2013,Julian Edelman,2013,26,765000,6015785.7,-5250785.7
WR,Reggie Wayne,IND,80.9,274,24.0,2013,Reggie Wayne,2013,34,5833333,6690230.1,-856897.0999999996
WR,Larry Fitzgerald,ARZ,80.3,632,25.0,2013,Larry Fitzgerald,2013,29,16142857,6579730.1,9563126.9
WR,Malcom Floyd,LAC,79.3,57,28.0,2013,Malcom Floyd,2013,32,3850000,6086396.8,-2236396.8
WR,Brandon Gibson,MIA,79.2,201,29.0,2013,Brandon Gibson,2013,25,3260000,6868396.8,-3608396.8
WR,Vincent Jackson,TB,79.1,591,30.0,2013,Vincent Jackson,2013,30,11111111,6128396.8,4982714.2
WR,Brian Hartline,MIA,77.9,636,32.0,2013,Brian Hartline,2013,26,6155000,6201896.8,-46896.799999999814
WR,Nate Washington,TEN,77.9,584,32.0,2013,Nate Washington,2013,29,4466667,6738563.5,-2271896.5
WR,Victor Cruz,NYG,76.9,527,36.0,2013,Victor Cruz,2013,26,8600000,5574277.8,3025722.2
WR,Ted Ginn Jr.,CAR,75.1,391,37.0,2013,Ted Ginn Jr.,2013,27,1100000,5249277.8,-4149277.8
WR,Jerricho Cotchery,PIT,74.9,457,38.0,2013,Jerricho Cotchery,2013,30,1500000,4971611.1,-3471611.0999999996
WR,Dwayne Bowe,KC,74.8,628,39.0,2013,Dwayne Bowe,2013,28,11200000,4460500.0,6739500.0
WR,Eddie Royal,LAC,74.5,509,40.0,2013,Eddie Royal,2013,26,4500000,3916500.0,583500.0
WR,Andre Holmes,LV,74.5,261,40.0,2013,Andre Holmes,2013,24,600000,4369833.3,-3769833.3
WR,Rod Streater,LV,74.3,518,42.0,2013,Rod Streater,2013,25,483333,3719833.3,-3236500.3
WR,Wes Welker,DEN,74.2,639,43.0,2013,Wes Welker,2013,31,6000000,4179833.3,1820166.7000000002
WR,Robert Meachem,NO,73.8,204,45.0,2013,Robert Meachem,2013,28,715000,4089833.3,-3374833.3
WR,Greg Jennings,MIN,73.8,508,45.0,2013,Greg Jennings,2013,29,9000000,3219833.3,5780166.7
WR,Jerome Simpson,MIN,73.5,463,48.0,2013,Jerome Simpson,2013,27,2100000,3969833.3,-1869833.2999999998
WR,Danny Amendola,NE,72.7,458,53.0,2013,Danny Amendola,2013,27,5700000,4222333.3,1477666.7000000002
WR,David Nelson,NYJ,71.4,305,57.0,2013,David Nelson,2013,26,600000,4574000.0,-3974000.0
WR,Emmanuel Sanders,PIT,71.3,556,58.0,2013,Emmanuel Sanders,2013,25,2500000,4299000.0,-1799000.0
WR,Mike Wallace,MIA,69.9,658,63.0,2013,Mike Wallace,2013,26,12000000,4317500.0,7682500.0
WR,Harry Douglas,ATL,69.8,681,64.0,2013,Harry Douglas,2013,27,3125000,4237500.0,-1112500.0
WR,Lance Moore,NO,69.4,403,65.0,2013,Lance Moore,2013,29,4000000,4350833.3,-350833.2999999998
WR,Jacoby Jones,BLT,69.3,377,66.0,2013,Jacoby Jones,2013,28,3250000,3836333.3,-586333.2999999998
WR,Andre Caldwell,DEN,69.0,176,68.0,2013,Andre Caldwell,2013,27,900000,4618000.0,-3718000.0
WR,Sidney Rice,SEA,68.0,213,74.0,2013,Sidney Rice,2013,26,8200000,4434500.0,3765500.0
WR,James Jones,GB,67.9,588,75.0,2013,James Jones,2013,28,3233333,3946500.0,-713167.0
WR,Andrew Hawkins,CIN,67.9,129,75.0,2013,Andrew Hawkins,2013,26,555000,4134000.0,-3579000.0
WR,Santonio Holmes,NYJ,67.6,304,78.0,2013,Santonio Holmes,2013,28,8416667,3783583.3,4633083.7
WR,Tiquan Underwood,TB,65.8,378,86.0,2013,Tiquan Underwood,2013,25,665000,3588583.3,-2923583.3
WR,Roddy White,ATL,65.6,559,88.0,2013,Roddy White,2013,31,7120000,3614833.3,3505166.7
WR,Nate Burleson,DET,65.0,305,89.0,2013,Nate Burleson,2013,31,5000000,3169833.3,1830166.7000000002
WR,Kenbrell Thompkins,NE,64.4,387,91.0,2013,Kenbrell Thompkins,2013,24,495833,3638900.0,-3143067.0
WR,Kevin Ogletree,DET,63.4,232,95.0,2013,Kevin Ogletree,2013,25,1300000,3952150.0,-2652150.0
WR,Domenik Hixon,CAR,63.1,84,96.0,2013,Domenik Hixon,2013,28,1162500,3405483.3,-2242983.3
WR,Earl Bennett,CHI,62.8,387,98.0,2013,Earl Bennett,2013,26,3750000,3623983.3,126016.70000000019
WR,Mike Williams,TB,62.2,240,101.0,2013,Mike Williams,2013,26,7924000,3684840.4,4239159.6
WR,Mario Manningham,SF,61.3,108,104.0,2013,Mario Manningham,2013,26,3687500,3684840.4,2659.600000000093
WR,Jason Avant,PHI,61.2,521,105.0,2013,Jason Avant,2013,29,2950000,3690757.1,-740757.1000000001
WR,Donnie Avery,KC,58.6,525,110.0,2013,Donnie Avery,2013,28,2850000,3810757.1,-960757.1000000001
WR,Miles Austin,DAL,58.5,345,111.0,2013,Miles Austin,2013,28,7728571,3988440.4,3740130.6
WR,Santana Moss,WAS,58.1,468,112.0,2013,Santana Moss,2013,34,5000000,4582011.8,417988.2000000002
WR,Kris Durham,DET,55.4,586,118.0,2013,Kris Durham,2013,24,555000,4685191.8,-4130191.8
WR,Darrius Heyward-Bey,IND,54.0,410,122.0,2013,Darrius Heyward-Bey,2013,26,2500000,5937156.1,-3437156.0999999996
WR,Davone Bess,CLV,54.0,447,122.0,2013,Davone Bess,2013,27,2939333,6753267.2,-3813934.2
WR,Andre Johnson,HST,91.6,649,1.0,2012,Andre Johnson,2012,31,9685714,10615953.6,-930239.5999999996
WR,Brandon Marshall,CHI,90.4,579,4.0,2012,Brandon Marshall,2012,27,8955800,9818850.166666666,-863050.166666666
WR,Calvin Johnson,DET,89.9,796,5.0,2012,Calvin Johnson,2012,26,16207143,8697871.57142857,7509271.428571429
WR,Vincent Jackson,TB,89.6,615,6.0,2012,Vincent Jackson,2012,29,11111111,8673137.625,2437973.375
WR,Roddy White,ATL,89.3,760,7.0,2012,Roddy White,2012,30,7120000,8635381.555555556,-1515381.555555556
WR,Reggie Wayne,IND,88.6,795,9.0,2012,Reggie Wayne,2012,33,5833333,8171843.4,-2338510.4000000004
WR,Danny Amendola,LA,86.5,342,10.0,2012,Danny Amendola,2012,26,1972000,8154772.0,-6182772.0
WR,Pierre Garcon,WAS,84.4,239,13.0,2012,Pierre Garcon,2012,25,8500000,7320692.0,1179308.0
WR,Anquan Boldin,BLT,84.2,705,14.0,2012,Anquan Boldin,2012,31,8333333,6519977.7,1813355.2999999998
WR,Lance Moore,NO,83.2,503,15.0,2012,Lance Moore,2012,28,4000000,6360366.6,-2360366.5999999996
WR,Wes Welker,NE,82.4,754,17.0,2012,Wes Welker,2012,30,9515000,6398366.6,3116633.4000000004
WR,Domenik Hixon,NYG,81.6,279,18.0,2012,Domenik Hixon,2012,27,615000,6654233.3,-6039233.3
WR,Sidney Rice,SEA,81.6,519,18.0,2012,Sidney Rice,2012,25,8200000,6842033.3,1357966.7000000002
WR,Dwayne Bowe,KC,81.1,421,20.0,2012,Dwayne Bowe,2012,27,9515000,6287033.3,3227966.7
WR,Steve Smith,CAR,80.9,559,21.0,2012,Steve Smith,2012,32,7500000,5822450.0,1677550.0
WR,Antonio Brown,PIT,79.6,453,23.0,2012,Antonio Brown,2012,24,8392000,5822450.0,2569550.0
WR,Malcom Floyd,LAC,79.0,549,25.0,2012,Malcom Floyd,2012,31,3850000,5810950.0,-1960950.0
WR,Jason Avant,PHI,78.6,459,28.0,2012,Jason Avant,2012,28,2950000,5841950.0,-2891950.0
WR,Mario Manningham,SF,78.3,261,29.0,2012,Mario Manningham,2012,25,3687500,5794807.1,-2107307.0999999996
WR,Brandon Lloyd,NE,77.0,732,33.0,2012,Brandon Lloyd,2012,30,4000000,5569307.1,-1569307.0999999996
WR,DeSean Jackson,PHI,76.2,471,37.0,2012,DeSean Jackson,2012,25,9400000,5255973.8,4144026.2
WR,Brandon Stokley,DEN,76.2,447,37.0,2012,Brandon Stokley,2012,35,925000,4666773.8,-3741773.8
WR,Miles Austin,DAL,76.1,601,39.0,2012,Miles Austin,2012,27,7728571,4507523.8,3221047.2
WR,Marques Colston,NO,76.0,649,41.0,2012,Marques Colston,2012,28,7260000,4535857.1,2724142.9000000004
WR,Jordy Nelson,GB,75.5,484,44.0,2012,Jordy Nelson,2012,27,4366667,4839232.1,-472565.0999999996
WR,Randy Moss,SF,75.2,293,46.0,2012,Randy Moss,2012,34,2500000,4764232.1,-2264232.0999999996
WR,Davone Bess,MIA,74.4,459,48.0,2012,Davone Bess,2012,26,2257500,5438517.8,-3181017.8
WR,James Jones,GB,73.2,744,49.0,2012,James Jones,2012,27,3233333,5846017.8,-2612684.8
WR,Greg Jennings,GB,72.8,377,50.0,2012,Greg Jennings,2012,28,6721250,5149660.7,1571589.2999999998
WR,Jacoby Jones,BLT,72.5,375,52.0,2012,Jacoby Jones,2012,27,3250000,4998660.7,-1748660.7000000002
WR,Larry Fitzgerald,ARZ,69.4,705,57.0,2012,Larry Fitzgerald,2012,28,16142857,4608494.0,11534363.0
WR,Santana Moss,WAS,68.6,352,61.0,2012,Santana Moss,2012,33,5000000,4406827.3,593172.7000000002
WR,Derek Hagan,LV,68.5,180,63.0,2012,Derek Hagan,2012,27,765000,4270077.3,-3505077.3
WR,Josh Morgan,WAS,68.2,423,64.0,2012,Josh Morgan,2012,26,5750000,4321744.0,1428256.0
WR,Andrew Hawkins,CIN,67.6,434,66.0,2012,Andrew Hawkins,2012,25,465000,3923819.0,-3458819.0
WR,Rod Streater,LV,67.4,405,68.0,2012,Rod Streater,2012,24,483333,3890485.7,-3407152.7
WR,Braylon Edwards,NYJ,67.4,191,68.0,2012,Braylon Edwards,2012,28,890000,2726200.0,-1836200.0
WR,Earl Bennett,CHI,67.3,295,70.0,2012,Earl Bennett,2012,25,3750000,2352200.0,1397800.0
WR,Mike Wallace,PIT,67.1,571,71.0,2012,Mike Wallace,2012,26,2742000,2425700.0,316300.0
WR,Michael Jenkins,MIN,65.9,490,73.0,2012,Michael Jenkins,2012,29,2916667,2219450.0,697217.0
WR,Eddie Royal,LAC,65.7,204,76.0,2012,Eddie Royal,2012,25,4500000,2619616.7,1880383.2999999998
WR,Matt Willis,DEN,65.5,111,78.0,2012,Matt Willis,2012,28,1260000,2635283.4,-1375283.4
WR,Jerricho Cotchery,PIT,65.0,157,82.0,2012,Jerricho Cotchery,2012,29,1500000,2616283.4,-1116283.4
WR,Brad Smith,BUF,64.9,189,83.0,2012,Brad Smith,2012,28,3687500,2741283.4,946216.6000000001
WR,Nate Washington,TEN,64.4,564,84.0,2012,Nate Washington,2012,28,4466667,2897083.4,1569583.6
WR,Kevin Ogletree,DAL,64.1,361,85.0,2012,Kevin Ogletree,2012,24,640000,2681916.7,-2041916.7000000002
WR,Devin Aromashodu,MIN,64.0,234,86.0,2012,Devin Aromashodu,2012,27,700000,2278416.7,-1578416.7000000002
WR,Nate Burleson,DET,63.4,251,89.0,2012,Nate Burleson,2012,30,5000000,2218916.7,2781083.3
WR,Kevin Walter,HST,63.1,556,90.0,2012,Kevin Walter,2012,30,4300000,2268916.7,2031083.2999999998
WR,Chaz Schilens,NYJ,63.1,253,90.0,2012,Chaz Schilens,2012,26,765000,1966666.7,-1201666.7
WR,Jordan Shipley,JAX,63.1,199,90.0,2012,Jordan Shipley,2012,26,465000,1750000.0,-1285000.0
WR,Tiquan Underwood,TB,62.8,343,94.0,2012,Tiquan Underwood,2012,24,665000,1998500.0,-1333500.0
WR,Jerome Simpson,MIN,62.3,299,97.0,2012,Jerome Simpson,2012,26,2000000,2578500.0,-578500.0
WR,Donnie Avery,IND,60.1,750,107.0,2012,Donnie Avery,2012,27,665000,2726000.0,-2061000.0
WR,Ben Obomanu,SEA,59.5,65,109.0,2012,Ben Obomanu,2012,28,2300000,2844900.6,-544900.6000000001
WR,Harry Douglas,ATL,58.6,507,110.0,2012,Harry Douglas,2012,26,3125000,2900900.6,224099.3999999999
WR,Laurent Robinson,JAX,57.6,199,112.0,2012,Laurent Robinson,2012,26,6500000,3305400.6,3194599.4
WR,Robert Meachem,LAC,55.7,261,117.0,2012,Robert Meachem,2012,27,6475000,3538900.6,2936099.4
WR,Devin Hester,CHI,55.1,263,120.0,2012,Devin Hester,2012,27,5489006,3594150.6,1894855.4
WR,Deion Branch,NE,53.5,353,122.0,2012,Deion Branch,2012,32,1325000,3727650.6,-2402650.6
WR,Steve Breaston,KC,51.3,159,125.0,2012,Steve Breaston,2012,28,4510000,3886278.4444444445,623721.5555555555
WR,Devery Henderson,NO,50.5,475,126.0,2012,Devery Henderson,2012,29,3000000,3981438.25,-981438.25
WR,Mike Thomas,DET,47.4,311,127.0,2012,Mike Thomas,2012,24,2552500,3621643.714285714,-1069143.714285714
WR,Early Doucet,ARZ,47.1,326,128.0,2012,Early Doucet,2012,26,2000000,3146084.3333333335,-1146084.3333333335
