player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Olivier Vernon,7074,ED,NYG,17,17,2.0,1,0,21,70.5,74.9,60.7,65.4,79.1,34.9,12.5,7,6,380,391,7.1,27,32
Demario Davis,7079,LB,CLV,16,18,4.1,0,1,8,62.7,61.5,84.9,64.9,57.2,64.7,9.1,7,0,380,391,7.4,28,52
Tyrone Crawford,7083,ED,DAL,15,4,0.5,0,0,9,63.8,60.5,81.7,64.3,48.0,43.9,13.6,3,1,197,202,6.6,13,15
Sean Spence,7087,LB,TEN,15,7,3.0,1,0,31,63.7,64.2,85.0,68.6,56.9,89.9,0.0,0,1,135,143,6.7,9,14
John Hughes,7088,DI,TB,6,1,3.5,0,0,30,60.0,55.3,22.6,54.2,61.2,71.7,0.0,0,1,42,46,9.5,4,4
Akiem Hicks,7090,DI,CHI,16,12,2.5,0,1,6,67.8,76.6,32.2,67.8,80.6,70.9,4.0,2,7,359,373,7.8,28,36
Nigel Bradham,7105,LB,PHI,16,14,2.5,0,0,24,78.2,75.9,31.5,68.1,71.8,62.7,6.0,3,3,364,371,6.3,23,33
Kyle Wilber,7113,LB,DAL,8,0,1.0,0,0,9,59.4,59.5,81.0,55.2,62.3,33.0,0.0,0,0,22,22,4.5,1,1
Jaye Howard Jr.,7114,DI,KC,8,5,2.4,0,0,16,63.2,65.8,85.8,56.5,66.8,67.1,4.3,1,0,136,142,9.6,13,17
Coty Sensabaugh,7115,CB,NYG,9,0,3.6,0,0,21,50.1,56.7,83.3,66.9,76.6,84.3,0.0,0,1,91,91,6.6,6,10
Keenan Robinson,7119,LB,NYG,17,8,3.7,0,0,21,63.9,49.8,64.1,39.3,37.6,67.3,9.7,3,1,229,235,5.7,13,20
Ron Brooks,7124,CB,PHI,6,0,6.0,0,0,24,50.5,48.2,15.7,52.4,50.6,39.2,25.0,2,1,60,63,3.3,2,6
Jared Crick,7126,DI,DEN,16,15,2.6,0,0,10,67.4,57.9,80.3,54.6,56.5,71.4,1.9,1,1,396,406,7.1,28,37
Mike Daniels,7132,DI,GB,19,9,1.4,0,0,12,58.0,78.2,31.7,74.6,77.7,31.8,11.6,5,6,300,309,9.3,28,29
Tahir Whitehead,7135,LB,DET,16,14,5.2,1,0,11,48.3,48.8,68.7,42.6,57.2,68.7,12.7,10,3,387,401,7.0,27,55
Robert Blanton,7136,S,BUF,9,1,7.0,1,0,4,52.7,52.6,18.5,,63.6,79.4,12.5,1,3,74,78,4.1,3,6
Najee Goode,7137,LB,PHI,3,0,,0,0,24,60.0,62.3,66.4,,60.1,,,0,0,3,3,0.0,0,0
Tank Carder,7141,ED,CLV,6,0,5.0,0,0,8,70.6,70.1,78.2,54.1,66.4,75.6,0.0,0,0,18,20,0.0,0,1
Korey Toomer,7147,LB,SD,12,5,2.9,0,1,27,68.5,73.0,83.9,61.6,72.4,66.8,4.8,2,0,177,180,14.1,25,35
Jack Crawford,7151,ED,DAL,17,4,3.8,0,0,9,57.5,46.6,67.6,50.0,49.2,29.8,17.4,4,2,190,196,4.2,8,15
George Iloka,7159,S,CIN,16,7,10.3,0,0,7,69.4,68.0,68.6,51.2,66.0,77.6,16.7,6,2,376,385,1.1,4,23
Asa Jackson,7161,CB,DET,4,0,,0,0,11,42.8,44.5,79.5,56.5,55.9,61.6,,0,1,32,33,0.0,0,0
Jeremy Lane,7164,CB,SEA,18,2,3.8,2,0,29,54.6,55.2,42.2,48.7,64.1,37.8,11.8,2,5,294,310,3.4,10,13
Keith Tandy,7166,S,TB,13,5,8.2,0,0,30,90.5,91.4,85.3,57.0,83.7,71.3,6.5,2,0,157,162,5.7,9,24
Winston Guy,7171,S,IND,2,1,7.0,0,0,14,46.2,51.3,76.1,59.9,72.5,46.0,0.0,0,1,30,30,0.0,0,1
Danny Trevathan,7177,LB,CHI,9,3,3.7,0,0,6,57.4,65.0,50.1,62.6,73.5,74.5,4.7,2,1,215,221,11.6,25,38
Billy Winn,7190,DI,DEN,16,3,2.1,0,0,10,,55.7,85.8,49.3,59.7,76.0,0.0,0,0,163,168,6.7,11,12
Nate Ebner,7193,S,NE,5,0,,0,0,19,63.6,65.0,86.7,56.7,63.0,,,0,0,11,12,0.0,0,0
Audie Cole,7195,LB,MIN,4,1,9.0,0,0,18,66.0,63.0,75.9,,58.9,55.5,20.0,1,0,27,27,7.4,2,3
Nate Stupar,7214,LB,NO,15,1,4.4,1,1,20,44.7,52.2,47.4,53.2,66.0,39.3,18.5,5,1,163,167,8.6,14,21
Cam Johnson,7221,ED,CLV,12,6,2.7,0,0,8,69.9,67.5,45.0,79.3,58.3,72.9,3.4,1,2,211,218,7.6,16,22
Antonio Allen,7224,S,NYJ,1,0,,0,0,22,63.7,61.9,73.5,55.8,60.0,71.4,,0,0,1,1,0.0,0,0
Trevin Wade,7227,CB,NYG,13,0,2.0,0,0,21,50.5,50.9,84.1,43.7,58.3,78.7,0.0,0,4,99,103,2.0,2,2
Peyton Thompson,7235,S,JAX,3,1,,0,0,15,62.5,65.5,78.7,62.6,72.0,82.2,0.0,0,0,21,21,0.0,0,0
Rodney McLeod,7271,S,PHI,16,3,11.9,0,0,24,70.1,71.6,47.2,90.4,69.3,69.3,18.2,8,2,364,371,3.0,11,33
Michael Thomas,7279,S,MIA,17,2,10.6,0,0,17,52.9,56.7,85.5,84.2,57.3,61.7,18.5,5,2,250,258,2.4,6,20
Vontaze Burfict,7280,LB,CIN,11,7,3.7,0,0,7,76.5,83.3,57.6,79.1,79.7,64.6,10.7,6,2,256,262,10.2,26,43
Tashaun Gipson Sr.,7288,S,JAX,16,3,11.4,0,0,15,47.4,53.1,86.9,52.6,66.0,86.9,5.6,1,1,397,405,0.5,2,14
L.J. Fort,7292,LB,PIT,2,1,0.0,0,0,25,47.0,52.3,92.7,63.4,58.9,41.0,0.0,0,0,17,18,5.9,1,1
Duke Ihenacho,7297,S,WAS,13,6,6.2,0,0,32,67.4,61.9,57.4,69.5,47.8,34.9,21.7,10,1,234,242,5.6,13,30
Robert Golden,7303,S,PIT,13,1,6.3,0,0,25,50.4,51.9,83.4,51.3,59.4,70.7,13.3,2,0,141,147,4.3,6,12
Damon Harrison Sr.,7355,DI,NYG,17,10,2.3,0,1,21,62.6,89.9,90.2,59.2,91.6,60.5,7.5,6,0,332,341,15.7,52,64
Valentino Blake,7362,CB,TEN,9,1,0.3,1,0,31,53.8,55.9,36.6,,77.6,78.4,16.7,1,2,82,85,3.7,3,4
Ryan Davis Sr.,7365,ED,DAL,8,1,1.0,0,0,9,60.0,62.4,53.2,61.2,64.2,73.6,0.0,0,1,41,41,2.4,1,2
Julian Stanford,7372,LB,NYJ,5,4,4.7,1,0,22,30.2,29.5,20.3,56.1,40.1,28.0,8.3,1,3,78,79,3.8,3,7
Johnson Bademosi,7374,CB,DET,8,0,8.0,1,0,11,66.1,65.7,83.6,,58.8,31.1,33.3,2,3,102,104,0.0,0,4
Leonard Johnson,7385,CB,CAR,10,2,5.0,1,0,5,47.2,46.3,44.6,62.8,44.6,31.7,50.0,5,2,85,88,1.2,1,3
Kelcie McCray,7396,S,SEA,9,7,6.6,0,0,29,45.2,52.7,81.4,54.0,68.4,57.3,10.5,2,0,132,137,4.5,6,10
Derrick Shelby,7400,DI,ATL,6,2,-0.6,0,0,2,58.9,51.9,59.6,55.7,52.1,41.5,12.5,1,1,63,65,7.9,5,5
Tony Jerod-Eddie,7432,DI,SF,7,0,4.3,0,0,28,,57.5,80.3,49.8,62.9,71.4,0.0,0,0,41,42,7.3,3,4
DeShawn Shead,7450,CB,SEA,17,6,5.1,1,0,29,63.5,65.7,48.8,41.3,76.7,83.0,3.7,1,3,373,391,3.5,13,20
Tyrunn Walker,7459,DI,DET,16,4,1.7,0,0,11,67.3,58.1,85.6,64.8,48.9,67.8,4.3,1,0,168,172,6.0,10,18
Brandon Bolden,7469,HB,NE,1,0,,0,0,19,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Emmanuel Lamur,7561,LB,MIN,5,0,1.0,0,0,18,43.4,41.0,76.6,55.4,59.5,57.0,0.0,0,0,7,7,14.3,1,1
Jamize Olawale,7572,FB,OAK,1,0,,0,0,23,,60.1,64.0,,60.0,,,0,0,1,1,0.0,0,0
Eddie Pleasant,7593,S,HST,11,2,9.8,1,0,13,83.5,74.1,0.0,64.9,43.5,38.6,14.3,1,2,42,43,0.0,0,4
Chris Lewis-Harris,7624,CB,BLT,6,0,,0,0,3,56.3,57.5,77.2,,62.6,81.4,,0,0,10,11,0.0,0,0
Ty Nsekhe,7636,T,WAS,1,0,,1,0,32,,60.0,64.4,60.0,60.0,,,0,3,0,1,,0,0
Harrison Smith,7641,S,MIN,14,5,4.8,0,0,18,68.5,75.1,87.4,56.7,85.5,72.9,11.1,6,0,321,330,6.5,21,43
Malik Jackson,7647,DI,JAX,16,4,0.9,1,0,15,60.1,74.9,43.8,76.8,67.7,71.2,7.1,2,5,246,252,7.3,18,22
Brandon Marshall,7648,LB,DEN,11,13,4.2,0,0,10,73.3,77.3,84.9,56.1,76.1,79.0,2.4,1,1,258,267,6.2,16,28
Josh Norman,7649,CB,WAS,16,3,4.2,4,1,32,76.6,71.7,0.0,74.3,79.4,67.4,7.1,1,16,398,409,1.5,6,10
Corey White,7652,CB,BUF,10,3,4.4,0,0,4,62.1,54.3,84.2,54.5,29.9,38.3,33.3,4,1,141,148,1.4,2,5
Justin Bethel,7654,CB,ARZ,6,1,1.6,1,0,1,62.2,61.2,83.1,,53.8,69.2,25.0,2,1,92,95,3.3,3,5
Dezman Moses,7696,ED,KC,2,1,,0,0,16,60.0,57.2,74.5,54.2,58.9,69.9,0.0,0,0,9,9,0.0,0,0
Neiko Thorpe,7716,CB,SEA,5,0,4.7,0,0,29,56.5,63.6,80.6,,84.5,65.7,14.3,1,0,45,46,6.7,3,6
Will Tukuafu,7764,FB,SEA,1,0,,0,0,29,,46.5,68.5,,52.9,,,0,0,3,3,0.0,0,0
Barkevious Mingo,7787,ED,NE,6,0,1.3,0,0,19,47.4,59.8,90.3,52.8,79.8,54.1,0.0,0,0,15,15,20.0,3,3
Tavon Austin,7789,WR,LA,1,0,,0,0,26,,60.0,60.0,,60.0,,,0,2,1,1,0.0,0,0
D.J. Hayden,7793,CB,OAK,11,0,18.8,0,0,23,52.5,53.1,84.5,62.0,53.5,87.5,0.0,0,10,132,135,0.8,1,5
Sheldon Richardson,7794,ED,NYJ,15,11,1.9,0,1,22,80.1,76.3,30.7,58.0,88.0,68.0,5.3,3,6,314,319,10.5,33,43
Star Lotulelei,7795,DI,CAR,16,6,1.5,0,0,5,66.9,62.9,78.8,58.2,62.3,75.7,0.0,0,1,230,236,1.7,4,6
Kenny Vaccaro,7796,S,NO,11,5,2.8,1,1,20,61.8,65.2,47.3,61.8,73.7,72.1,8.3,2,3,250,255,5.6,14,17
Jarvis Jones,7798,ED,PIT,16,10,3.8,0,1,25,80.8,74.1,87.0,60.7,69.4,80.0,0.0,0,0,163,171,8.0,13,21
Eric Reid,7799,S,SF,10,4,7.3,0,1,28,55.8,58.1,60.0,50.7,66.5,71.7,9.7,3,4,324,334,2.2,7,24
Desmond Trufant,7803,CB,ATL,9,0,5.6,1,1,2,65.0,70.2,53.6,93.2,85.1,89.5,0.0,0,3,177,185,1.1,2,5
Sharrif Floyd,7804,DI,MIN,1,0,,0,0,18,60.0,54.8,75.5,60.7,61.0,22.9,,0,0,12,12,0.0,0,0
Xavier Rhodes,7806,CB,MIN,14,2,8.8,3,1,18,73.0,73.8,0.0,,90.8,64.5,6.7,1,11,301,307,2.0,6,12
Datone Jones,7807,ED,GB,18,4,1.2,0,0,12,51.0,56.4,15.0,62.7,61.2,74.7,0.0,0,6,223,231,7.6,17,21
Sylvester Williams,7809,DI,DEN,16,9,2.8,0,0,10,53.1,60.7,55.8,62.5,60.7,38.9,9.7,3,3,326,337,3.4,11,19
Alec Ogletree,7811,LB,LA,16,14,4.3,0,0,26,70.5,63.3,0.0,55.5,62.2,48.0,18.1,17,7,395,405,10.4,41,63
Matt Elam,7813,S,BLT,5,0,,0,0,3,51.6,42.8,76.5,56.7,40.7,26.2,100.0,1,0,17,17,0.0,0,0
Johnathan Cyprien,7814,S,JAX,16,10,4.6,0,1,15,59.1,73.3,85.0,67.6,90.6,72.6,6.2,4,6,412,421,6.6,27,51
Darius Slay,7817,CB,DET,14,0,14.4,0,1,11,80.2,80.4,87.6,83.8,66.9,68.1,10.0,1,6,277,291,1.1,3,9
Manti Te'o,7819,LB,SD,3,2,3.0,1,0,27,50.0,48.9,80.5,47.1,57.1,30.1,12.5,1,1,30,31,13.3,4,5
Tank Carradine,7821,ED,SF,12,3,3.0,0,0,28,67.6,65.5,84.8,65.0,58.1,70.8,0.0,0,0,120,123,4.2,5,7
Johnthan Banks,7824,CB,CHI,4,0,6.0,0,0,6,60.3,56.7,80.4,57.7,43.3,29.6,50.0,1,0,57,59,0.0,0,1
Kawann Short,7825,DI,CAR,16,8,0.4,1,0,5,66.8,86.7,61.2,73.2,87.2,47.6,13.0,6,3,244,251,11.9,29,32
Kevin Minter,7826,LB,ARZ,16,14,3.4,0,0,1,72.3,67.6,46.3,64.6,59.9,37.8,18.9,10,2,391,403,4.6,18,29
Kiko Alonso,7827,LB,MIA,16,10,4.6,0,0,17,62.5,61.3,48.9,56.6,61.4,61.2,9.6,7,2,429,437,6.5,28,56
Johnathan Hankins,7830,DI,NYG,17,8,2.1,0,0,21,48.8,63.6,64.4,58.9,68.7,54.9,2.6,1,3,345,355,7.2,25,29
David Amerson,7832,CB,OAK,16,0,8.5,2,0,23,65.1,64.9,67.1,,61.8,45.2,22.2,4,9,403,410,1.2,5,14
Jamie Collins Sr.,7833,LB,CLV,15,13,3.8,0,0,8,63.4,68.8,90.4,71.0,65.9,58.2,13.4,9,0,364,377,7.7,28,45
Margus Hunt,7834,ED,CIN,15,2,0.5,0,0,7,57.4,64.8,69.4,56.5,73.1,63.1,9.1,1,1,118,123,6.8,8,8
Jamar Taylor,7835,CB,CLV,15,1,8.0,1,0,8,77.7,73.2,43.3,61.3,57.4,64.1,28.6,4,5,377,388,1.3,5,9
Arthur Brown,7837,LB,NYJ,3,0,,0,0,22,62.7,65.5,89.5,,60.0,,,0,0,3,3,0.0,0,0
D.J. Swearinger Sr.,7838,S,ARZ,16,5,4.9,0,0,1,82.8,83.0,63.4,87.5,72.9,64.2,15.8,6,2,298,306,5.0,15,27
Robert Alford,7841,CB,ATL,19,4,9.8,3,0,2,67.2,65.5,25.8,53.5,63.8,63.3,11.1,2,16,378,394,0.3,1,12
Dwayne Gratz,7845,CB,PHI,2,0,23.0,0,0,24,74.0,72.1,78.5,54.3,60.0,60.8,0.0,0,0,26,26,0.0,0,1
Sio Moore,7847,LB,ARZ,8,5,3.4,0,1,1,53.2,64.3,82.9,60.4,75.6,53.1,16.3,7,1,147,151,13.6,20,31
Bennie Logan,7848,DI,PHI,13,4,0.2,0,1,24,66.1,60.5,54.6,52.0,66.8,50.4,15.4,4,2,178,181,9.0,16,18
Leon McFadden,7849,CB,DAL,2,1,7.0,0,0,9,62.3,64.4,77.4,,68.2,78.7,0.0,0,0,15,15,0.0,0,1
Tyrann Mathieu,7850,S,ARZ,10,1,7.5,0,1,1,60.4,62.3,49.9,80.3,66.7,71.2,16.7,1,3,192,199,0.5,1,4
Blidi Wreh-Wilson,7851,CB,ATL,1,0,,0,0,2,,60.0,66.8,,60.0,,,0,0,2,2,0.0,0,0
T.J. McDonald,7852,S,LA,16,6,7.8,0,0,26,68.8,65.8,89.5,55.3,58.8,56.1,14.3,5,0,391,401,3.3,13,24
J.J. Wilcox,7861,S,DAL,14,3,11.4,0,0,9,82.5,82.1,88.5,51.5,74.3,69.1,9.5,2,0,140,142,2.9,4,16
Damontre Moore,7862,ED,SEA,4,1,2.3,0,0,29,52.1,58.7,32.4,57.1,71.5,73.8,0.0,0,0,33,34,9.1,3,4
John Jenkins,7863,DI,SEA,10,1,4.4,0,0,29,56.8,54.0,56.2,57.4,55.7,55.4,10.0,1,1,103,104,3.9,4,8
Logan Ryan,7864,CB,NE,19,6,4.6,1,0,19,76.2,75.0,31.2,83.6,60.1,90.1,14.3,4,6,332,341,3.0,10,18
Shawn Williams,7865,S,CIN,15,6,7.3,0,0,7,67.0,71.0,42.3,73.1,77.7,73.1,18.9,10,2,332,341,4.2,14,37
Jordan Hill,7868,DI,JAX,4,0,,0,0,15,,40.6,78.8,57.1,37.7,,,0,0,19,19,0.0,0,0
Corey Lemonier,7869,ED,NYJ,8,0,3.5,0,0,22,55.1,70.1,83.5,68.4,65.3,76.1,0.0,0,0,35,36,8.6,3,4
Kayvon Webster,7871,CB,DEN,9,0,-1.0,0,0,10,53.8,55.8,77.7,,62.8,53.1,50.0,1,1,24,24,4.2,1,1
Duron Harmon,7872,S,NE,19,1,10.5,0,1,19,71.3,70.0,87.8,59.7,58.5,56.9,36.4,4,0,167,170,0.0,0,6
Will Davis,7874,CB,BLT,2,0,,0,0,3,70.0,70.1,77.0,,63.4,22.5,,0,1,14,14,0.0,0,0
Brandon Williams,7875,DI,BLT,16,14,2.5,0,0,3,,71.7,77.6,58.2,74.1,69.9,2.0,1,1,304,315,9.9,30,35
Zaviar Gooden,7879,LB,ARZ,6,2,14.0,0,0,1,51.5,49.8,75.3,53.2,56.1,76.3,0.0,0,0,22,23,0.0,0,1
Akeem Spence,7882,DI,TB,16,5,1.1,0,0,30,56.7,36.6,68.0,57.0,32.4,61.9,0.0,0,1,177,179,6.8,12,12
Alex Okafor,7885,ED,ARZ,13,1,4.7,0,0,1,32.3,68.2,87.3,75.2,53.7,78.2,0.0,0,0,36,37,2.8,1,3
Jelani Jenkins,7886,LB,MIA,10,6,2.2,0,0,17,28.9,29.9,41.2,61.5,48.7,26.1,17.4,4,2,126,128,8.7,11,13
Duke Williams,7887,S,IND,7,0,6.0,0,0,14,39.9,37.1,76.3,62.2,48.2,47.9,50.0,1,0,30,31,0.0,0,1
Shamarko Thomas,7893,S,PIT,1,0,,0,0,25,61.6,62.4,70.5,,60.0,,,0,0,1,1,0.0,0,0
B.W. Webb,7896,CB,NO,13,1,10.7,0,0,20,54.5,56.8,86.8,60.0,67.7,79.3,0.0,0,1,165,169,0.0,0,3
Gerald Hodges,7902,LB,SF,14,11,4.4,0,0,28,67.2,78.4,82.4,79.6,76.5,71.4,7.5,5,0,311,319,9.3,29,51
William Gholston,7908,ED,TB,14,10,1.8,0,1,30,60.4,58.0,69.4,53.0,62.4,74.4,7.0,3,2,261,269,9.6,25,30
Malliciah Goodman,7909,DI,ATL,3,0,7.0,0,0,2,,50.6,80.4,53.5,52.0,69.6,0.0,0,0,18,18,0.0,0,1
John Simon,7911,ED,HST,11,6,3.9,0,0,13,63.7,72.9,90.3,70.7,67.2,74.8,11.5,3,0,202,209,6.4,13,17
Kyle Juszczyk,7912,FB,BLT,1,0,,0,0,3,,60.4,60.1,,60.0,,,0,0,1,1,0.0,0,0
Devin Taylor,7914,ED,DET,17,4,2.7,1,0,11,59.6,49.6,65.0,50.7,52.5,69.7,12.5,3,3,230,241,3.5,8,17
Denard Robinson,7917,HB,JAX,1,0,,0,0,15,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Tharold Simon,7920,CB,ARZ,5,0,7.0,0,0,1,74.6,71.4,78.2,53.1,54.1,63.4,0.0,0,0,17,17,0.0,0,1
Montori Hughes,7921,DI,NYG,2,0,,0,0,21,,49.8,76.1,54.8,52.6,,,0,0,10,10,0.0,0,0
Lavar Edwards,7924,ED,IND,10,2,2.3,0,0,14,63.7,46.9,56.6,54.7,42.4,77.4,0.0,0,1,76,77,7.9,6,6
Jonathan Meeks,7925,S,BUF,13,0,9.0,0,0,4,29.9,30.4,76.9,54.2,62.1,28.8,0.0,0,0,37,38,0.0,0,2
Steve Williams,7927,CB,LA,5,0,7.3,0,0,26,58.3,58.5,82.9,56.2,58.1,74.6,0.0,0,0,47,50,0.0,0,3
Steven Means,7929,ED,PHI,5,0,2.0,0,0,24,60.0,68.5,78.8,66.8,60.5,73.0,0.0,0,0,14,14,7.1,1,1
A.J. Klein,7930,LB,CAR,12,4,2.4,1,0,5,45.9,46.9,0.0,64.1,56.9,51.0,14.3,2,3,154,156,3.2,5,8
Quinton Dial,7939,DI,SF,14,12,2.3,0,0,28,60.0,62.3,86.7,60.6,59.6,51.2,7.3,3,0,284,290,6.3,18,26
Micah Hyde,7941,CB,GB,19,5,4.5,0,0,12,60.3,64.3,85.9,67.3,69.3,72.9,16.7,3,1,309,320,2.3,7,10
Mike Gillislee,7946,HB,BUF,1,0,,0,0,4,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Tourek Williams,7960,ED,SD,12,2,0.0,0,0,27,58.0,43.5,43.9,53.0,39.9,24.0,20.0,1,0,48,49,4.2,2,2
Kenjon Barner,7963,HB,PHI,2,0,,0,0,24,,60.1,63.4,,60.0,,,0,1,2,2,0.0,0,0
Cornelius Washington,7969,DI,CHI,15,5,4.6,0,0,6,61.0,54.9,30.4,65.7,47.2,76.2,0.0,0,3,114,117,4.4,5,8
Rex Burkhead,7971,HB,CIN,1,0,,0,0,7,,60.4,60.1,,60.0,,,0,0,1,1,0.0,0,0
Bacarri Rambo,7972,S,MIA,10,2,8.7,0,0,17,48.6,50.6,86.3,56.8,57.9,55.3,19.2,5,0,177,180,4.0,7,19
Nate Palmer,7974,LB,TEN,3,1,,0,0,31,66.0,58.2,76.5,48.9,65.7,72.8,0.0,0,0,6,6,0.0,0,0
Chris Jones,7979,DI,SF,13,4,1.7,0,0,28,,52.3,84.8,54.2,51.8,54.5,8.7,2,0,172,176,8.1,14,17
Stacy McGee,7987,DI,OAK,10,3,1.8,0,1,23,,81.6,58.0,80.2,73.2,76.3,0.0,0,1,123,128,8.9,11,14
Vince Williams,7988,LB,PIT,10,5,4.8,0,0,25,51.6,62.7,81.6,63.9,72.5,67.9,4.8,1,0,104,107,10.6,11,15
Mike Catapano,7989,ED,NYJ,10,1,2.0,0,0,22,42.3,50.2,85.9,52.5,56.7,76.9,0.0,0,0,70,72,2.9,2,3
Michael Mauti,7995,ED,NO,6,0,4.7,0,0,20,39.7,59.0,81.0,78.1,62.2,77.9,0.0,0,0,29,30,6.9,2,3
Charles Johnson,7998,WR,MIN,1,0,,0,0,18,,60.7,89.4,,60.0,,,0,1,1,1,0.0,0,0
Armonty Bryant,7999,ED,DET,5,0,1.0,1,0,11,60.0,54.9,32.0,60.9,51.0,72.6,0.0,0,2,18,18,5.6,1,1
Jordan Poyer,8000,S,CLV,6,5,11.5,1,0,8,53.9,59.7,29.6,53.0,78.4,87.3,0.0,0,2,138,147,2.2,3,10
Nick Williams,8006,DI,MIA,11,1,6.6,0,0,17,60.0,50.7,80.9,52.5,52.9,50.9,11.1,1,0,57,57,3.5,2,7
David Bass,8016,ED,TEN,12,1,2.0,0,0,31,47.2,61.6,56.0,60.8,68.5,78.4,0.0,0,1,71,78,7.0,5,6
David King,8022,DI,KC,1,0,,0,0,16,,60.6,71.6,55.6,62.4,,,0,0,4,4,0.0,0,0
Kemal Ishmael,8026,S,ATL,9,9,4.1,0,0,2,55.8,62.4,79.8,68.8,71.0,67.7,4.8,1,0,104,108,5.8,6,11
Daimion Stafford,8031,S,TEN,15,1,4.1,0,0,31,58.9,61.9,24.0,57.0,73.7,65.2,4.5,1,2,204,211,5.9,12,20
Marcus Cooper,8035,CB,ARZ,14,3,11.8,0,0,1,55.6,59.0,88.1,49.4,72.2,65.0,0.0,0,2,293,302,0.7,2,13
Damion Square,8042,DI,SD,11,3,0.2,0,0,27,75.2,64.2,51.0,53.4,70.0,32.6,30.8,4,2,173,174,2.9,5,6
Josh McNary,8073,LB,IND,9,2,5.4,0,1,14,33.4,33.5,0.0,61.7,48.3,59.9,7.7,1,1,74,76,5.4,4,10
