rank,player-name,rank-position,year signed,age,year 2,value,average/year
21,Trumaine Johnson,Cornerback,2017-2017 (FA: 2018),27,1,"$16,742,400","$16,742,400"
2,Xavier Rhodes,Cornerback,2017-2022 (FA: 2023),27,5,"$70,100,000","$14,020,000"
3,Desmond Trufant,Cornerback,2017-2022 (FA: 2023),26,5,"$68,750,000","$13,750,000"
4,A.J. Bouye,Cornerback,2017-2021 (FA: 2022),25,5,"$67,500,000","$13,500,000"
1,Eric Berry,Strong Safety,2017-2022 (FA: 2023),28,6,"$78,000,000","$13,000,000"
5,Stephon Gilmore,Cornerback,2017-2021 (FA: 2022),26,5,"$65,000,000","$13,000,000"
6,Reshad Jones,Strong Safety,2017-2022 (FA: 2023),29,5,"$60,000,000","$12,000,000"
8,Kam Chancellor,Strong Safety,2017-2020 (FA: 2021),29,3,"$36,000,000","$12,000,000"
7,Dre Kirkpatrick,Cornerback,2017-2021 (FA: 2022),27,5,"$52,500,000","$10,500,000"
11,Logan Ryan,Cornerback,2017-2019 (FA: 2020),26,3,"$30,000,000","$10,000,000"
12,Joe Haden,Cornerback,2017-2019 (FA: 2020),28,3,"$27,000,000","$9,000,000"
9,Tony Jefferson,Strong Safety,2017-2020 (FA: 2021),25,4,"$34,000,000","$8,500,000"
42,Prince Amukamara,Cornerback,2017-2017 (FA: 2018),27,1,"$7,000,000","$7,000,000"
13,Barry Church,Strong Safety,2017-2020 (FA: 2021),29,4,"$26,000,000","$6,500,000"
28,Glover Quin,Free Safety,2017-2019 (FA: 2020),31,2,"$13,000,000","$6,500,000"
14,John Cyprien,Strong Safety,2017-2020 (FA: 2021),26,4,"$25,000,000","$6,250,000"
10,Micah Hyde,Strong Safety,2017-2021 (FA: 2022),26,5,"$30,500,000","$6,100,000"
15,T.J. McDonald,Free Safety,2017-2021 (FA: 2022),26,4,"$24,010,000","$6,002,500"
16,Brandon Carr,Cornerback,2017-2020 (FA: 2021),30,4,"$23,500,000","$5,875,000"
17,Jahleel Addae,Strong Safety,2017-2020 (FA: 2021),27,4,"$22,500,000","$5,625,000"
18,Jamal Adams,Strong Safety,2017-2021 (FA: 2022),21,4,"$22,258,738","$5,564,685"
34,Darrelle Revis,Cornerback,2017-2018 (FA: 2019),32,2,"$11,000,000","$5,500,000"
22,Marcus Cooper,Cornerback,2017-2019 (FA: 2020),27,3,"$16,000,000","$5,333,333"
25,Andre Hal,Free Safety,2017-2020 (FA: 2021),25,3,"$15,000,000","$5,000,000"
53,Morris Claiborne,Cornerback,2017-2017 (FA: 2018),27,1,"$5,000,000","$5,000,000"
26,Quintin Demps,Strong Safety,2017-2019 (FA: 2020),31,3,"$13,500,000","$4,500,000"
26,D.J. Swearinger,Free Safety,2017-2019 (FA: 2020),25,3,"$13,500,000","$4,500,000"
19,Captain Munnerlyn,Cornerback,2017-2020 (FA: 2021),28,4,"$17,500,000","$4,375,000"
20,Duron Harmon,Strong Safety,2017-2020 (FA: 2021),26,4,"$17,000,000","$4,250,000"
30,Antoine Bethea,Free Safety,2017-2019 (FA: 2020),32,3,"$12,750,000","$4,250,000"
22,Daniel Sorensen,Strong Safety,2017-2020 (FA: 2021),27,4,"$16,000,000","$4,000,000"
63,T.J. Ward,Strong Safety,2017-2017 (FA: 2018),30,1,"$4,000,000","$4,000,000"
64,Malcolm Butler,Cornerback,2017-2017 (FA: 2018),27,1,"$3,910,000","$3,910,000"
40,Kayvon Webster,Cornerback,2017-2018 (FA: 2019),26,2,"$7,750,000","$3,875,000"
24,Marshon Lattimore,Cornerback,2017-2021 (FA: 2022),21,4,"$15,359,563","$3,839,891"
66,D.J. Hayden,Cornerback,2017-2017 (FA: 2018),26,1,"$3,750,000","$3,750,000"
68,Nate Allen,Free Safety,2017-2017 (FA: 2018),29,1,"$3,400,000","$3,400,000"
38,Nolan Carroll,Cornerback,2017-2019 (FA: 2020),30,3,"$10,000,000","$3,333,333"
28,Jordan Poyer,Free Safety,2017-2020 (FA: 2021),25,4,"$13,000,000","$3,250,000"
72,Terence Newman,Cornerback,2017-2017 (FA: 2018),38,1,"$3,250,000","$3,250,000"
31,Malik Hooker,Safety,2017-2020 (FA: 2021),21,4,"$12,599,908","$3,149,977"
48,Jason McCourty,Cornerback,2017-2018 (FA: 2019),29,2,"$6,000,000","$3,000,000"
84,Darius Butler,Free Safety,2017-2017 (FA: 2018),30,1,"$3,000,000","$3,000,000"
84,Marcus Gilchrist,Strong Safety,2017-2017 (FA: 2018),28,1,"$3,000,000","$3,000,000"
32,Marlon Humphrey,Cornerback,2017-2021 (FA: 2022),20,4,"$11,847,480","$2,961,870"
39,K'Waun Williams,Cornerback,2017-2020 (FA: 2021),25,3,"$8,850,000","$2,950,000"
33,Adoree' Jackson,Cornerback,2017-2021 (FA: 2022),21,4,"$11,282,783","$2,820,696"
86,Davon House,Cornerback,2017-2017 (FA: 2018),27,1,"$2,800,000","$2,800,000"
51,J.J. Wilcox,Free Safety,2017-2018 (FA: 2019),26,2,"$5,500,000","$2,750,000"
87,Marcus Williams,Cornerback,2017-2017 (FA: 2018),25,1,"$2,746,000","$2,746,000"
35,Gareon Conley,Cornerback,2017-2020 (FA: 2021),22,4,"$10,467,424","$2,616,856"
36,Jabrill Peppers,Safety,2017-2021 (FA: 2022),21,4,"$10,341,989","$2,585,497"
37,Tre'Davious White,Cornerback,2017-2021 (FA: 2022),22,4,"$10,091,110","$2,522,778"
53,Christopher Conte,Free Safety,2017-2018 (FA: 2019),28,2,"$5,000,000","$2,500,000"
53,Josh Robinson,Free Safety,2017-2018 (FA: 2019),26,2,"$5,000,000","$2,500,000"
57,Brynden Trawick,Strong Safety,2017-2018 (FA: 2019),27,2,"$4,750,000","$2,375,000"
45,Lardarius Webb,Cornerback,2017-2019 (FA: 2020),31,3,"$6,300,000","$2,100,000"
61,Mike Adams,Free Safety,2017-2018 (FA: 2019),35,2,"$4,200,000","$2,100,000"
112,Tramon Williams,Cornerback,2017-2017 (FA: 2018),34,1,"$2,000,000","$2,000,000"
112,Kemal Ishmael,Strong Safety,2017-2017 (FA: 2018),25,1,"$2,000,000","$2,000,000"
50,Quinton Dunbar,Cornerback,2017-2020 (FA: 2021),25,3,"$5,700,000","$1,900,000"
114,Bradley McDougald,Strong Safety,2017-2017 (FA: 2018),26,1,"$1,800,000","$1,800,000"
115,Michael Thomas,Free Safety,2017-2017 (FA: 2018),26,1,"$1,797,000","$1,797,000"
115,Marcus Burley,Cornerback,2017-2017 (FA: 2018),26,1,"$1,797,000","$1,797,000"
41,Kevin King,Cornerback,2017-2020 (FA: 2021),22,4,"$7,080,884","$1,770,221"
67,Neiko Thorpe,Cornerback,2017-2018 (FA: 2019),27,2,"$3,500,000","$1,750,000"
43,Budda Baker,Safety,2017-2020 (FA: 2021),21,4,"$6,830,005","$1,707,501"
44,Marcus Maye,Free Safety,2017-2020 (FA: 2021),23,4,"$6,554,039","$1,638,510"
227,Corey Graham,Free Safety,2017-2017 (FA: 2018),32,1,"$1,600,000","$1,600,000"
46,Marcus Williams,Free Safety,2017-2020 (FA: 2021),20,4,"$6,240,438","$1,560,110"
47,Sidney Jones,Cornerback,2017-2020 (FA: 2021),20,4,"$6,140,090","$1,535,023"
228,B.W. Webb,Cornerback,2017-2017 (FA: 2018),27,1,"$1,500,000","$1,500,000"
49,Quincy Wilson,Cornerback,2017-2020 (FA: 2021),21,4,"$5,766,277","$1,441,569"
61,Anthony Levine,Strong Safety,2017-2019 (FA: 2020),29,3,"$4,200,000","$1,400,000"
231,T.J. McDonald,Free Safety,2017-2017 (FA: 2018),26,1,"$1,344,445","$1,344,445"
94,Coty Sensabaugh,Cornerback,2017-2018 (FA: 2019),28,2,"$2,600,000","$1,300,000"
94,Chris Banjo,Safety,2017-2018 (FA: 2019),27,2,"$2,600,000","$1,300,000"
52,Justin Evans,Safety,2017-2020 (FA: 2021),21,4,"$5,199,295","$1,299,824"
56,Jalen Tabor,Cornerback,2017-2020 (FA: 2021),21,4,"$4,822,980","$1,205,745"
110,Colin Jones,Free Safety,2017-2018 (FA: 2019),29,2,"$2,400,000","$1,200,000"
240,Deshawn Shead,Cornerback,2017-2017 (FA: 2018),28,1,"$1,200,000","$1,200,000"
58,Obi Melifonwu,Safety,2017-2020 (FA: 2021),23,4,"$4,509,379","$1,127,345"
111,Don Jones,Free Safety,2017-2018 (FA: 2019),26,2,"$2,200,000","$1,100,000"
255,Shareece Wright,Cornerback,2017-2017 (FA: 2018),30,1,"$1,100,000","$1,100,000"
255,Ross Cockrell,Cornerback,2017-2017 (FA: 2018),25,1,"$1,100,000","$1,100,000"
59,Chidobe Awuzie,Cornerback,2017-2020 (FA: 2021),21,4,"$4,283,588","$1,070,897"
60,Josh Jones,Safety,2017-2020 (FA: 2021),22,4,"$4,233,413","$1,058,353"
259,Stefan McClure,Safety,2017-2018 (FA: 2019),23,1,"$1,020,000","$1,020,000"
297,Leon Hall,Cornerback,2017-2017 (FA: 2018),32,1,"$1,000,000","$1,000,000"
299,Alterraun Verner,Cornerback,2017-2017 (FA: 2018),28,1,"$980,000","$980,000"
299,Colt Anderson,Strong Safety,2017-2017 (FA: 2018),31,1,"$980,000","$980,000"
299,Tramaine Brock,Cornerback,2017-2017 (FA: 2018),28,1,"$980,000","$980,000"
65,Ahkello Witherspoon,Cornerback,2017-2020 (FA: 2021),22,4,"$3,884,665","$971,166"
302,Jairus Byrd,Free Safety,2017-2017 (FA: 2018),30,1,"$900,000","$900,000"
302,Colt Anderson,Strong Safety,2017-2017 (FA: 2018),31,1,"$900,000","$900,000"
302,Byron Maxwell,Cornerback,2017-2017 (FA: 2018),29,1,"$900,000","$900,000"
302,Sterling Moore,Cornerback,2017-2017 (FA: 2018),27,1,"$900,000","$900,000"
302,Sterling Moore,Cornerback,2017-2017 (FA: 2018),27,1,"$900,000","$900,000"
302,Tre Boston,Free Safety,2017-2017 (FA: 2018),24,1,"$900,000","$900,000"
308,Antwon Blake,Cornerback,2017-2017 (FA: 2018),26,1,"$885,000","$885,000"
308,Johnthan Banks,Cornerback,2017-2017 (FA: 2018),27,1,"$885,000","$885,000"
310,Perrish Cox,Cornerback,2017-2017 (FA: 2018),30,1,"$855,000","$855,000"
310,Rafael Bush,Free Safety,2017-2017 (FA: 2018),29,1,"$855,000","$855,000"
310,Chris Prosinski,Strong Safety,2017-2017 (FA: 2018),29,1,"$855,000","$855,000"
310,Teddy Williams,Cornerback,2017-2017 (FA: 2018),28,1,"$855,000","$855,000"
310,Robert Blanton,Strong Safety,2017-2017 (FA: 2018),27,1,"$855,000","$855,000"
310,Leonard Johnson,Cornerback,2017-2017 (FA: 2018),26,1,"$855,000","$855,000"
310,Nickell Robey-Coleman,Cornerback,2017-2017 (FA: 2018),25,1,"$855,000","$855,000"
69,Fabian Moreau,Cornerback,2017-2020 (FA: 2021),23,4,"$3,339,392","$834,848"
317,Corey White,Cornerback,2017-2017 (FA: 2018),27,1,"$815,000","$815,000"
70,John Johnson,Strong Safety,2017-2020 (FA: 2021),21,4,"$3,258,752","$814,688"
71,Shaquill Griffin,Cornerback,2017-2020 (FA: 2021),21,4,"$3,258,620","$814,655"
73,Jourdan Lewis,Cornerback,2017-2020 (FA: 2021),21,4,"$3,248,428","$812,107"
74,Cameron Sutton,Cornerback,2017-2020 (FA: 2021),22,4,"$3,217,128","$804,282"
75,Delano Hill,Safety,2017-2020 (FA: 2021),21,4,"$3,206,726","$801,682"
76,Cordrea Tankersley,Cornerback,2017-2020 (FA: 2021),23,4,"$3,176,288","$794,072"
77,Rasul Douglas,Cornerback,2017-2020 (FA: 2021),21,4,"$3,176,038","$794,010"
78,Brendan Langley,Cornerback,2017-2020 (FA: 2021),22,4,"$3,175,268","$793,817"
318,Pierre Desir,Cornerback,2017-2017 (FA: 2018),26,1,"$790,000","$790,000"
319,Patrick Robinson,Cornerback,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
319,Robert McClain,Cornerback,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
319,Rahim Moore,Free Safety,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Chris Prosinski,Strong Safety,2017-2017 (FA: 2018),30,1,"$775,000","$775,000"
319,Shiloh Keo,Strong Safety,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
319,Jeron Johnson,Strong Safety,2017-2017 (FA: 2018),29,1,"$775,000","$775,000"
319,Brandon Boykin,Cornerback,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
319,Corey White,Cornerback,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
319,Asa Jackson,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Trevin Wade,Cornerback,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
319,Duke Ihenacho,Strong Safety,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Chris Lewis-Harris,Cornerback,2017-2017 (FA: 2018),28,1,"$775,000","$775,000"
319,Johnthan Banks,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Leon McFadden,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Blidi Wreh-Wilson,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Will Davis,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Shamarko Thomas,Strong Safety,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
319,B.W. Webb,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
319,Tharold Simon,Cornerback,2017-2017 (FA: 2018),25,1,"$775,000","$775,000"
319,Bacarri Rambo,Strong Safety,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
319,Daimion Stafford,Strong Safety,2017-2017 (FA: 2018),26,1,"$775,000","$775,000"
319,Darryl Morris,Cornerback,2017-2017 (FA: 2018),27,1,"$775,000","$775,000"
79,Tedric Thompson,Safety,2017-2020 (FA: 2021),22,4,"$3,072,004","$768,001"
80,Eddie Jackson,Free Safety,2017-2020 (FA: 2021),24,4,"$3,065,797","$766,449"
81,Rayshawn Jenkins,Safety,2017-2020 (FA: 2021),23,4,"$3,062,209","$765,552"
82,Montae Nicholson,Safety,2017-2020 (FA: 2021),21,4,"$3,018,892","$754,723"
83,Howard Wilson,Cornerback,2017-2020 (FA: 2021),21,4,"$3,007,004","$751,751"
229,Marcus Burley,Cornerback,2017-2018 (FA: 2019),27,2,"$1,480,000","$740,000"
341,Marqueston Huff,Free Safety,2017-2017 (FA: 2018),24,1,"$740,000","$740,000"
230,Josh Evans,Strong Safety,2017-2018 (FA: 2017),25,2,"$1,475,000","$737,500"
342,L.J. McCray,Strong Safety,2017-2017 (FA: 2018),25,1,"$695,000","$695,000"
343,Demontre Hurst,Cornerback,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
343,Steven Terrell,Cornerback,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
343,Jaylen Watkins,Cornerback,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
343,Marqueston Huff,Free Safety,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
343,Bene Benwikere,Cornerback,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
343,Antone Exum,Safety,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
343,Robert Nelson,Cornerback,2017-2017 (FA: 0),27,1,"$690,000","$690,000"
343,Brian Dixon,Cornerback,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
343,Adrian Phillips,Free Safety,2017-2017 (FA: 2018),24,1,"$690,000","$690,000"
343,Peyton Thompson,Strong Safety,2017-2017 (FA: 2018),26,1,"$690,000","$690,000"
343,Demetrius McCray,Cornerback,2017-2017 (FA: 2018),25,1,"$690,000","$690,000"
88,Damontae Kazee,Safety,2017-2020 (FA: 2021),23,4,"$2,688,922","$672,231"
89,Desmond King,Cornerback,2017-2020 (FA: 2021),22,4,"$2,679,992","$669,998"
90,Corn Elder,Cornerback,2017-2020 (FA: 2021),22,4,"$2,677,899","$669,475"
91,Nate Hairston,Cornerback,2017-2020 (FA: 2021),22,4,"$2,667,785","$666,946"
92,Treston Decoud,Safety,2017-2020 (FA: 2021),23,4,"$2,649,348","$662,337"
232,Earl Wolff,Strong Safety,2017-2018 (FA: 2019),27,2,"$1,320,000","$660,000"
232,Keith Reaser,Cornerback,2017-2018 (FA: 2019),26,2,"$1,320,000","$660,000"
232,Tyler Patmon,Cornerback,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
232,Craig Mager,Cornerback,2017-2018 (FA: 2019),24,2,"$1,320,000","$660,000"
232,Ibraheim Campbell,Strong Safety,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
232,Derron Smith,Strong Safety,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
232,Isaiah Johnson,Free Safety,2017-2018 (FA: 2019),24,2,"$1,320,000","$660,000"
232,Cody Riggs,Cornerback,2017-2018 (FA: 2019),25,2,"$1,320,000","$660,000"
93,Brian Allen,Cornerback,2017-2020 (FA: 2021),23,4,"$2,630,179","$657,545"
96,Chuck Clark,Safety,2017-2020 (FA: 2021),22,4,"$2,574,807","$643,702"
97,Michael Tyson,Cornerback,2017-2020 (FA: 2021),23,4,"$2,571,994","$642,999"
98,Xavier Woods,Safety,2017-2020 (FA: 2021),21,4,"$2,559,888","$639,972"
99,Jeremy Clark,Cornerback,2017-2020 (FA: 2021),22,4,"$2,548,413","$637,103"
100,Derrick Jones,Cornerback,2017-2020 (FA: 2021),20,4,"$2,545,047","$636,262"
101,Brandon Wilson,Safety,2017-2020 (FA: 2021),22,4,"$2,542,095","$635,524"
102,Johnathan Ford,Safety,2017-2020 (FA: 2021),21,4,"$2,540,181","$635,045"
103,Marquez White,Cornerback,2017-2020 (FA: 2021),22,4,"$2,510,014","$627,504"
103,Leon McQuay III,Safety,2017-2020 (FA: 2021),22,4,"$2,510,014","$627,504"
105,Shalom Luani,Safety,2017-2020 (FA: 2021),22,4,"$2,494,414","$623,604"
106,Jalen Myrick,Cornerback,2017-2020 (FA: 2021),22,4,"$2,493,666","$623,417"
107,Adrian Colbert,Free Safety,2017-2020 (FA: 2021),23,4,"$2,484,786","$621,197"
108,Joshua Holsey,Cornerback,2017-2020 (FA: 2021),22,4,"$2,480,946","$620,237"
109,Jack Tocho,Cornerback,2017-2020 (FA: 2021),21,4,"$2,468,043","$617,011"
354,Anthony Gaitor,Cornerback,2017-2017 (FA: 2018),28,1,"$615,000","$615,000"
354,Earl Wolff,Strong Safety,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
354,Jumal Rolle,Cornerback,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
354,Dexter McDougle,Cornerback,2017-2017 (FA: 2018),26,1,"$615,000","$615,000"
354,Ricardo Allen,Free Safety,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
354,Christian Bryant,Free Safety,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
354,K'Waun Williams,Cornerback,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
354,Tramain Jacobs,Cornerback,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
354,Greg Ducre,Cornerback,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
354,Akeem Davis,Strong Safety,2017-2017 (FA: 2018),27,1,"$615,000","$615,000"
354,Bryce Callahan,Cornerback,2017-2017 (FA: 2018),25,1,"$615,000","$615,000"
354,Jacoby Glenn,Cornerback,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
354,Justin Coleman,Cornerback,2017-2017 (FA: 2018),23,1,"$615,000","$615,000"
354,Brandon King,Free Safety,2017-2017 (FA: 2018),23,1,"$615,000","$615,000"
354,Robenson Therezie,Free Safety,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
354,Jude Adjei-Barimah,Cornerback,2017-2017 (FA: 2018),24,1,"$615,000","$615,000"
241,Brandon Dixon,Cornerback,2017-2018 (FA: 2019),26,2,"$1,170,000","$585,000"
241,Jerome Couplin,Free Safety,2017-2018 (FA: 2019),25,2,"$1,170,000","$585,000"
